DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,19.48,19.99,19.45,19.94,2.55,6541258,130099343.7,0.77
2018-01-03,19.83,20.18,19.82,20.13,0.95,4433043,89702614.22,0.52
2018-01-04,20.11,20.37,20.02,20.25,0.59,6829379,139055691.74,0.8
2018-01-05,20.14,20.56,19.98,20.44,0.93,6933772,141594170.83,0.81
2018-01-08,20.43,20.44,20.04,20.19,-1.21,7687722,156606113.99,0.9
2018-01-09,20.14,20.93,20.12,20.82,3.15,11606857,242348292.7,1.36
2018-01-10,20.77,21.28,20.45,20.85,0.14,8487838,177843234.15,0.99
2018-01-11,20.8,20.8,20.52,20.62,-1.14,4206090,87523806.37,0.49
2018-01-12,20.65,20.75,20.34,20.34,-1.35,4797484,99048541.01,0.56
2018-01-15,20.34,20.75,20.23,20.56,1.07,7860595,162743886.45,0.92
2018-01-16,20.56,20.63,20.25,20.44,-0.58,4246604,87536163.76,0.5
2018-01-17,20.59,21.03,20.32,20.99,2.72,7266553,152197841.31,0.85
2018-01-18,21.06,21.17,20.7,20.72,-1.32,5720865,120610932.45,0.67
2018-01-19,20.72,20.91,20.34,20.43,-1.39,4851907,100812581.58,0.57
2018-01-22,20.45,20.7,20.19,20.57,0.68,4826683,99650703.81,0.56
2018-01-23,20.37,20.61,20.29,20.45,-0.58,4877291,100297903.09,0.57
2018-01-24,20.74,21.78,20.59,21.53,5.29,15865581,340994185.04,1.86
2018-01-25,21.35,21.81,21.23,21.41,-0.55,10998590,238355804.08,1.29
2018-01-26,21.42,22.12,21.27,21.73,1.48,13737916,302223162.94,1.61
2018-01-29,21.65,22.03,21.43,21.83,0.46,10476710,229144680.23,1.23
2018-01-30,21.45,22.27,21.44,22.05,1,9607343,212646177.3,1.12
2018-01-31,21.96,22.11,21.53,21.84,-0.95,9687974,213220131.76,1.13
2018-02-01,21.71,21.78,21,21.24,-2.73,9222672,198938231.87,1.08
2018-02-02,21.34,21.4,20.81,20.91,-1.54,8196879,173846457.37,0.96
2018-02-05,20.64,21.18,20.46,20.94,0.14,6076005,127686687.62,0.71
2018-02-06,20.38,20.89,20.07,20.13,-3.88,6773167,140299918.93,0.79
2018-02-07,20.44,21.16,20.19,20.98,4.24,8083259,169447487.62,0.95
2018-02-08,20.79,21.56,20.49,20.83,-0.71,8751068,185706182.44,1.02
2018-02-09,19.84,20.61,19.74,20.14,-3.33,10356848,209755006.13,1.21
2018-02-12,20.35,20.98,20.2,20.81,3.35,4610011,95845670.07,0.54
2018-02-13,21.03,21.25,20.67,20.7,-0.57,6212644,131440185.73,0.73
2018-02-14,20.81,20.91,20.52,20.67,-0.14,2558877,53348550.97,0.3
2018-02-22,20.74,21.4,20.63,21.34,3.26,7392028,157140802.32,0.86
2018-02-23,21.38,21.4,21.08,21.25,-0.42,4742967,101437067.59,0.55
2018-02-26,21.25,22.17,21.13,22.17,4.34,13102067,287921972.29,1.53
2018-02-27,22.1,22.1,21.72,21.93,-1.12,11086543,244287836.4,1.3
2018-02-28,21.73,22.02,21.57,21.65,-1.27,9090830,199151849,1.06
2018-03-01,21.51,21.84,21.39,21.83,0.82,7257972,158986035.15,0.85
2018-03-02,21.74,22.52,21.62,21.95,0.55,13211288,294205475.1,1.54
2018-03-05,21.95,22.3,21.58,21.84,-0.5,9559418,210687422.82,1.12
2018-03-06,21.8,22.76,21.66,22.5,3.04,27738672,627938054.56,3.24
2018-03-07,22.5,22.69,22.17,22.3,-0.88,12637290,285253418.65,1.48
2018-03-08,22.18,22.59,22.01,22.49,0.85,12011441,270646780.46,1.4
2018-03-09,22.52,22.72,22.33,22.54,0.22,14236174,323334538.88,1.66
2018-03-12,22.68,23.02,22.41,22.97,1.89,20926385,479707474.47,2.45
2018-03-13,22.97,22.97,22.05,22.14,-3.59,17819349,404165655,2.08
2018-03-14,21.93,22.21,21.73,21.75,-1.79,12102433,267772709.19,1.42
2018-03-15,21.73,21.96,21.43,21.75,0,8868588,193847601.24,1.04
2018-03-16,21.83,21.92,21.31,21.31,-2.01,9039938,197311638.48,1.06
2018-03-19,21.13,21.8,21.13,21.71,1.86,8358157,181647327.99,0.98
2018-03-20,21.53,22.48,21.48,22.31,2.79,15035539,336169864.59,1.76
2018-03-21,22.27,22.4,21.88,21.92,-1.78,10950113,244662101.99,1.28
2018-03-22,21.88,22.69,21.88,22.16,1.13,12705829,285532418.27,1.49
2018-03-23,21.32,22.6,21.15,21.84,-1.48,17419421,385927749.34,2.04
2018-03-26,21.47,23.06,21.41,23.02,5.41,31930600,728736944,3.73
2018-03-27,23.22,23.54,22.84,23.26,1.03,32939814,768566762.82,3.85
2018-03-28,22.97,24.03,22.84,23.52,1.15,28566183,680713446.42,3.34
2018-03-29,23.64,23.81,23.25,23.59,0.3,15597585,370218474.23,1.82
2018-03-30,23.77,24.5,23.51,24.38,3.32,26073404,634678675.65,3.05
2018-04-02,24.36,24.74,23.9,23.94,-1.79,20871714,509960164.25,2.44
2018-04-03,23.66,24.11,23.37,23.75,-0.79,14466371,345372864.08,1.69
2018-04-04,23.77,24.21,23.15,23.15,-2.55,17623092,419904966.42,2.06
2018-04-09,23.1,23.57,23,23.28,0.56,12781290,301268034.46,1.49
2018-04-10,23.29,23.48,22.75,23.25,-0.13,17245954,401086960.46,2.02
2018-04-11,23.25,23.67,23.13,23.37,0.55,13598001,321370727.43,1.59
2018-04-12,23.37,23.98,23.12,23.41,0.17,15792472,375277968.98,1.85
2018-04-13,23.79,24.14,22.42,22.51,-3.86,27564452,644774445.71,3.22
2018-04-16,22.27,23.14,22.04,23.08,2.51,16996965,387384047.26,1.99
2018-04-17,23.09,23.09,22.12,22.32,-3.27,12932106,293957843.22,1.51
2018-04-18,22.37,22.48,21.75,22.32,0,18891749,422060405.19,2.21
2018-04-19,22.21,22.6,22.04,22.36,0.18,14392692,324047880.07,1.68
2018-04-20,22.31,22.49,21.89,22.04,-1.46,12465473,279202449.27,1.46
2018-04-23,21.33,21.33,19.83,19.83,-10,25145487,508808333.74,2.94
