DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,9.77,9.78,9.63,9.7,0,17883272,173166707.41,1.68
2018-01-03,9.81,9.87,9.59,9.64,-0.62,24061353,234171949.41,2.26
2018-01-04,9.54,9.68,9.48,9.66,0.21,15919720,152103678.09,1.49
2018-01-05,9.7,9.85,9.6,9.71,0.52,21695030,211417875.43,2.03
2018-01-08,9.69,9.81,9.6,9.76,0.51,20251378,197204213.1,1.9
2018-01-09,9.7,9.73,9.55,9.59,-1.74,13513001,130239116.11,1.27
2018-01-10,9.55,9.64,9.44,9.48,-1.15,13226956,125951053.74,1.24
2018-01-11,9.53,9.67,9.51,9.59,1.16,10958886,105090803.18,1.03
2018-01-12,9.63,10,9.57,9.84,2.61,26480058,259278433.58,2.48
2018-01-15,9.95,10,9.7,9.76,-0.81,29768097,293807539.64,2.79
2018-01-16,9.7,9.78,9.63,9.73,-0.31,14201076,137711570.55,1.33
2018-01-17,9.7,9.92,9.65,9.68,-0.51,15513584,151427953.98,1.45
2018-01-18,9.53,9.57,9.46,9.48,-2.07,14263121,135540591.21,1.34
2018-01-19,9.45,9.53,9.42,9.51,0.32,8421494,79834654.13,0.79
2018-01-22,9.47,9.51,9.4,9.48,-0.32,8581671,81104765.68,0.8
2018-01-23,9.46,9.7,9.46,9.63,1.58,13607830,130358057.83,1.28
2018-01-24,9.65,9.66,9.54,9.66,0.31,10626600,101963472.45,1
2018-01-25,9.8,9.93,9.73,9.82,1.66,24075095,236620035.15,2.26
2018-01-26,9.65,9.68,9.4,9.5,-3.26,31544260,300618368.93,2.96
2018-01-29,9.44,9.54,9.4,9.42,-0.84,11074638,104797738.57,1.04
2018-01-30,9.38,9.38,9.26,9.29,-1.38,11075696,103269772.94,1.04
2018-01-31,9.29,9.32,9.08,9.21,-0.86,11460000,105082829.6,1.07
2018-02-01,9.16,9.18,8.85,8.88,-3.58,12820859,115541783.32,1.2
2018-02-02,8.88,9.1,8.81,9.06,2.03,9857419,88197827.13,0.92
2018-02-05,8.85,8.99,8.77,8.92,-1.55,6736584,59863835.34,0.63
2018-02-06,8.95,9.5,8.95,9.2,3.14,32051354,297764222.92,3.01
2018-02-07,8.96,9.48,8.88,9.21,0.11,21295175,194284327.41,2
2018-02-08,9.01,9.02,8.79,8.86,-3.8,21287630,188803026.07,2
2018-02-09,8.94,9.04,8.07,8.38,-5.42,19274871,166009198.36,1.81
2018-02-12,8.32,8.45,8.12,8.39,0.12,9294777,77381050.23,0.87
2018-02-13,8.41,8.47,8.36,8.42,0.36,6232452,52516156.88,0.58
2018-02-14,8.42,8.55,8.42,8.53,1.31,6089296,51690382.21,0.57
2018-02-22,8.47,8.61,8.36,8.58,0.59,8515520,72458253.69,0.8
2018-02-23,8.55,8.58,8.49,8.58,0,6172012,52695210.91,0.58
2018-02-26,8.55,8.71,8.54,8.71,1.52,8149660,70492671.27,0.76
2018-02-27,8.65,8.7,8.53,8.6,-1.26,7904804,68107040.58,0.74
2018-02-28,8.51,8.59,8.39,8.54,-0.7,7903053,67134909.68,0.74
2018-03-01,8.48,8.57,8.44,8.57,0.35,7543089,64135338.2,0.71
2018-03-02,8.52,8.78,8.5,8.7,1.52,14481782,125809057.09,1.36
2018-03-05,8.7,8.72,8.61,8.68,-0.23,8137080,70435815.53,0.76
2018-03-06,8.66,8.68,8.52,8.68,0,8794702,75783702.52,0.82
2018-03-07,8.75,8.83,8.62,8.64,-0.46,12577661,109725642.17,1.18
