DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,19.38,19.5,19.22,19.42,0.46,11524183,223413671,1.4
2018-01-03,19.41,20.14,19.4,19.92,2.62,28616900,571689107,3.48
2018-01-04,19.85,20.41,19.84,20,0.4,23585737,476621876,2.87
2018-01-05,20.02,20.27,19.76,19.82,-0.9,13427757,268867807,1.63
2018-01-08,19.92,20.41,19.78,20.4,2.92,19181496,388161346,2.33
2018-01-09,20.43,20.57,20.04,20.19,-1.03,15962894,324271435,1.94
2018-01-10,20.19,20.2,19.35,19.71,-2.37,19381198,382967924,2.36
2018-01-11,19.62,19.78,19.44,19.74,0.15,10955651,215494045,1.33
2018-01-12,19.74,19.89,18.85,18.9,-4.29,17790900,344828924,2.17
2018-01-15,18.76,18.76,17.44,17.65,-6.6,28974585,524367435,3.53
2018-01-16,17.83,18.04,17.49,17.88,1.3,13904678,247551762,1.69
2018-01-17,18.05,18.18,17.55,18.08,1.12,15627080,280315220,1.9
2018-01-18,17.95,18.17,17.8,17.9,-0.99,9758869,175797628,1.19
2018-01-19,17.9,18.07,17.72,17.83,-0.39,8665486,155358540,1.05
2018-01-22,18.04,18.32,17.91,18.2,2.07,15298068,277952265,1.86
2018-01-23,18.22,19.03,18.22,18.99,4.33,22992280,430014634,2.8
2018-01-24,18.84,18.98,18.55,18.86,-0.68,14046753,263981895,1.71
2018-01-25,18.94,19.37,18.64,18.72,-0.74,16113930,307317068,1.96
2018-01-26,18.71,18.71,18.36,18.4,-1.7,10570309,195673687,1.29
2018-01-29,18.23,18.35,17.71,17.87,-2.87,16413036,296064299,2
2018-01-30,18.25,18.49,18.09,18.14,1.51,12666680,232550792,1.54
2018-01-31,17.92,17.92,17.56,17.59,-3.02,13142510,233102928,1.6
2018-02-01,17.6,17.89,16.84,16.88,-4.02,16217155,282085693,1.97
2018-02-02,16.8,17.11,16.36,16.82,-0.35,14004837,235167043,1.7
2018-02-05,16.47,16.92,16.37,16.72,-0.59,7390818,124036614,0.9
2018-02-06,16.28,16.69,15.29,15.41,-7.87,17771146,284123550,2.16
