DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,19.95,20.08,19.54,19.96,0.15,16164779,322599265.44,1.84
2018-01-03,20.15,20.9,20.03,20.75,3.98,24567894,506010594.18,2.79
2018-01-04,20.86,21.41,20.86,20.89,0.67,26107133,554735366.1,2.97
2018-01-05,20.73,20.99,20.47,20.64,-1.19,15361381,319945873.94,1.75
2018-01-08,20.95,21.21,20.47,20.81,0.82,14963335,313173394.87,1.7
2018-01-09,21.09,21.1,20.51,20.55,-1.24,15296318,319630474.03,1.74
2018-01-10,20.4,20.58,19.79,19.86,-3.38,17837791,360339579.3,2.03
2018-01-11,19.76,20.3,19.31,20.15,1.45,23832337,478351496.84,2.63
2018-01-12,20.16,20.35,19.85,19.92,-1.13,13116958,265565190.4,1.45
2018-01-15,20.01,20.15,19.16,19.26,-3.29,15041561,296009155.77,1.66
2018-01-16,18.86,19.06,17.4,17.92,-6.96,36140039,661485765.75,3.99
2018-01-17,17.82,19.72,17.43,19.36,8.03,38490621,729440511.2,4.25
2018-01-18,19.15,19.45,18.53,18.71,-3.38,22414659,427544527.71,2.48
2018-01-19,18.86,19.19,18.37,18.72,0.05,18890180,357744104.96,2.09
2018-01-22,18.99,19.63,18.37,19.28,3.02,29424450,565066912.38,3.25
2018-01-23,19.19,19.26,18.75,18.98,-1.54,17678584,338196325.59,1.95
2018-01-24,19.03,19.64,18.79,19.39,2.14,27274698,531550855.73,3.01
2018-01-25,19.37,20.26,19.16,19.53,0.72,32671593,651219462.63,3.61
2018-01-26,19.44,19.85,19.38,19.69,0.81,15747809,312220678.14,1.74
2018-01-29,19.82,20.02,18.95,19.01,-3.43,21880889,426556305.18,2.42
2018-01-30,18.87,19.2,18.77,18.87,-0.78,10836775,206978562.03,1.2
2018-01-31,18.74,18.97,17.87,18.34,-2.79,16865495,311927082.88,1.86
2018-02-01,18.4,18.89,18.02,18.42,0.43,15364499,285795311.64,1.7
2018-02-02,18.35,18.98,17.7,18.71,1.56,16215416,303517466.48,1.79
2018-02-05,18.5,18.75,18.14,18.16,-2.92,11812738,219087267.59,1.31
2018-02-06,17.56,17.72,16.34,16.58,-8.69,29496075,499238196,3.26
2018-02-07,16.9,17.03,15.82,16.34,-1.44,16710433,277091459.19,1.85
2018-02-08,16.3,16.93,16.19,16.76,2.55,13311857,223291953.99,1.47
2018-02-09,16.16,16.61,15.89,16.25,-3.02,12093034,197529235.32,1.34
2018-02-12,16.37,16.98,16.28,16.89,3.91,11891503,199903707.9,1.31
2018-02-13,16.93,17.15,16.71,16.76,-0.76,12706313,216044252.9,1.4
