DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,,,,16.78,0,0,0,0
2018-01-03,,,,16.78,0,0,0,0
2018-01-04,,,,16.78,0,0,0,0
2018-01-05,,,,16.78,0,0,0,0
2018-01-08,,,,16.78,0,0,0,0
2018-01-09,,,,16.78,0,0,0,0
2018-01-10,,,,16.78,0,0,0,0
2018-01-11,,,,16.78,0,0,0,0
2018-01-12,,,,16.78,0,0,0,0
2018-01-15,,,,16.78,0,0,0,0
2018-01-16,,,,16.78,0,0,0,0
2018-01-17,,,,16.78,0,0,0,0
2018-01-18,,,,16.78,0,0,0,0
2018-01-19,,,,16.78,0,0,0,0
2018-01-22,,,,16.78,0,0,0,0
2018-01-23,,,,16.78,0,0,0,0
2018-01-24,,,,16.78,0,0,0,0
2018-01-25,,,,16.78,0,0,0,0
2018-01-26,,,,16.78,0,0,0,0
2018-01-29,,,,16.78,0,0,0,0
2018-01-30,,,,16.78,0,0,0,0
2018-01-31,,,,16.78,0,0,0,0
2018-02-01,,,,16.78,0,0,0,0
2018-02-02,,,,16.78,0,0,0,0
2018-02-05,,,,16.78,0,0,0,0
2018-02-06,,,,16.78,0,0,0,0
2018-02-07,,,,16.78,0,0,0,0
2018-02-08,,,,16.78,0,0,0,0
2018-02-09,,,,16.78,0,0,0,0
2018-02-12,,,,16.78,0,0,0,0
2018-02-13,,,,16.78,0,0,0,0
2018-02-14,,,,16.78,0,0,0,0
2018-02-22,,,,16.78,0,0,0,0
2018-02-23,,,,16.78,0,0,0,0
2018-02-26,,,,16.78,0,0,0,0
2018-02-27,,,,16.78,0,0,0,0
2018-02-28,,,,16.78,0,0,0,0
2018-03-01,,,,16.78,0,0,0,0
2018-03-02,,,,16.78,0,0,0,0
2018-03-05,,,,16.78,0,0,0,0
2018-03-06,,,,16.78,0,0,0,0
2018-03-07,,,,16.78,0,0,0,0
2018-03-08,,,,16.78,0,0,0,0
2018-03-09,,,,16.78,0,0,0,0
2018-03-12,,,,16.78,0,0,0,0
2018-03-13,,,,16.78,0,0,0,0
2018-03-14,,,,16.78,0,0,0,0
2018-03-15,,,,16.78,0,0,0,0
2018-03-16,,,,16.78,0,0,0,0
2018-03-19,,,,16.78,0,0,0,0
2018-03-20,,,,16.78,0,0,0,0
2018-03-21,,,,16.78,0,0,0,0
2018-03-22,,,,16.78,0,0,0,0
2018-03-23,,,,16.78,0,0,0,0
2018-03-26,18.46,18.46,17.38,17.82,6.19,37345478,695198258,4.12
2018-03-27,18.11,18.82,17.99,18.24,2.4,26189839,494902006,2.89
2018-03-28,18.34,18.34,17.83,18.02,-1.22,13812640,256625290,1.53
2018-03-29,18.03,18.2,17.93,17.97,-0.27,9817462,182518474,1.08
2018-03-30,18.23,18.23,17.85,17.95,-0.11,7996981,148556536,0.88
2018-04-02,18.01,18.36,17.98,18.27,1.78,11121102,208364966,1.23
2018-04-03,18.16,18.6,18.11,18.32,0.27,9983497,189155129,1.1
2018-04-04,18.24,18.53,18.24,18.26,-0.32,5240223,99211966,0.58
2018-04-09,18.26,18.7,18.26,18.62,1.97,8046377,153708028,0.89
2018-04-10,18.69,18.91,18.6,18.89,1.41,7463398,144136544,0.82
2018-04-11,18.92,18.93,18.65,18.69,-1.03,6706092,129664840,0.74
2018-04-12,18.7,18.84,18.62,18.71,0.1,4689529,90217890,0.52
2018-04-13,18.76,18.87,18.7,18.74,0.16,5087431,98404683,0.56
2018-04-16,18.75,18.79,18.48,18.51,-1.24,6044795,115948348,0.67
2018-04-17,18.51,18.78,18.35,18.4,-0.58,6471849,123736370,0.71
2018-04-18,18.48,18.82,18.41,18.79,2.11,8105214,155353082,0.9
2018-04-19,18.75,18.82,18.63,18.67,-0.62,4574763,88242974,0.51
2018-04-20,18.71,18.71,18.4,18.42,-1.35,4082300,77938362,0.45
2018-04-23,18.4,18.57,18.34,18.42,0,3808007,72235891,0.42
2018-04-24,18.51,18.87,18.47,18.79,2,5845993,112778273,0.65
2018-04-25,18.77,18.77,18.65,18.7,-0.47,2528262,48693283,0.28
2018-04-26,18.7,18.7,18.36,18.38,-1.71,4242799,80739666,0.47
2018-04-27,18.53,18.55,18.32,18.42,0.21,2991987,56758699,0.33
2018-05-02,18.43,18.62,18.29,18.3,-0.63,4607879,87445410,0.51
2018-05-03,18.32,18.51,18.27,18.49,1.01,4151202,78711683,0.46
2018-05-04,18.41,18.48,18.31,18.34,-0.79,3095398,58619093,0.34
2018-05-07,18.35,18.57,18.33,18.55,1.11,4599004,87534985,0.51
2018-05-08,18.55,18.64,18.51,18.61,0.37,3978109,76142337,0.44
2018-05-09,18.62,18.63,18.48,18.55,-0.37,3169424,60546203,0.35
2018-05-10,18.56,18.77,18.53,18.69,0.79,4436235,84974082,0.49
2018-05-11,18.71,19.52,18.65,19.32,3.38,11716281,230883554,1.29
2018-05-14,19.31,19.49,19.13,19.38,0.3,7713936,153768847,0.85
2018-05-15,19.41,19.79,19.27,19.69,1.6,6736624,135486549,0.74
