DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,8.63,8.76,8.6,8.7,0.93,5386912,46779429.38,0.57
2018-01-03,8.75,8.83,8.68,8.77,0.8,5967631,52233623.1,0.64
2018-01-04,8.8,8.88,8.73,8.78,0.11,7138356,62865636.8,0.76
2018-01-05,8.74,9.35,8.74,9.05,3.08,14466679,130007299.26,1.54
2018-01-08,8.98,8.98,8.88,8.91,-1.55,7522052,67143820.49,0.8
2018-01-09,8.89,8.97,8.83,8.9,-0.11,6695201,59566316.37,0.71
2018-01-10,8.9,8.9,8.64,8.74,-1.8,6180875,54083684.57,0.66
2018-01-11,8.74,8.83,8.65,8.75,0.11,5174765,45263452.05,0.55
2018-01-12,8.74,8.88,8.66,8.68,-0.8,4699235,41242062.32,0.5
2018-01-15,8.68,8.68,8.31,8.36,-3.69,7063207,59723502.06,0.75
2018-01-16,8.36,8.68,8.33,8.67,3.71,8511033,72405202.88,0.91
2018-01-17,8.58,8.64,8.4,8.51,-1.85,6460799,55151267.44,0.69
2018-01-18,8.52,8.68,8.5,8.5,-0.12,5525128,47299268.41,0.59
2018-01-19,8.47,8.63,8.46,8.49,-0.12,4843490,41276641.6,0.52
2018-01-22,8.48,8.62,8.36,8.58,1.06,5553146,47378719.34,0.59
2018-01-23,8.6,8.65,8.52,8.62,0.47,4893196,42061633.85,0.52
2018-01-24,8.61,8.8,8.57,8.73,1.28,7302745,63506932.59,0.78
2018-01-25,8.74,8.86,8.68,8.68,-0.57,7022108,61650136.04,0.75
2018-01-26,8.6,8.78,8.59,8.76,0.92,4682912,40854606.22,0.5
2018-01-29,8.76,8.86,8.6,8.6,-1.83,5316001,46376575.53,0.57
2018-01-30,8.61,8.69,8.5,8.5,-1.16,3381812,29001625.68,0.36
2018-01-31,8.51,8.54,8.12,8.16,-4,7140652,59303543.87,0.76
2018-02-01,8.1,8.19,7.34,7.34,-10.05,14177578,109038050.55,1.51
2018-02-02,7.33,7.33,6.91,7.07,-3.68,10131633,72037750.1,1.08
2018-02-05,6.94,7.15,6.92,7.09,0.28,4606746,32675207.22,0.49
2018-02-06,6.99,7.13,6.53,6.55,-7.62,9471358,64677827.94,1.01
2018-02-07,6.64,6.75,6.3,6.61,0.92,8660138,57224607.66,0.92
2018-02-08,6.65,6.86,6.62,6.74,1.97,5557458,37571922.24,0.59
2018-02-09,6.59,6.77,6.44,6.65,-1.34,7369991,48863177.83,0.79
2018-02-12,6.65,6.87,6.65,6.85,3.01,5576069,37952438.66,0.6
2018-02-13,6.86,6.9,6.78,6.8,-0.73,5044616,34492247.15,0.54
2018-02-14,6.98,7.48,6.97,7.48,10,22657361,167606172.26,2.42
2018-02-22,7.6,7.62,7.41,7.51,0.4,21778658,163241601.74,2.32
2018-02-23,7.44,7.5,7.31,7.36,-2,11390725,83899858.94,1.22
2018-02-26,7.37,7.52,7.35,7.49,1.77,11708714,87282506.99,1.25
2018-02-27,7.49,7.64,7.4,7.46,-0.4,10392617,77900381.2,1.11
2018-02-28,7.38,7.53,7.22,7.48,0.27,7759602,57526770.13,0.83
2018-03-01,7.45,7.77,7.44,7.59,1.47,12210488,93002619.07,1.3
2018-03-02,7.48,7.73,7.4,7.53,-0.79,8924465,67549212.85,0.95
2018-03-05,7.51,7.69,7.48,7.64,1.46,7657893,58187857.14,0.82
2018-03-06,7.73,8.2,7.61,7.9,3.4,17928148,140832662.35,1.91
2018-03-07,7.85,7.88,7.62,7.62,-3.54,12110533,93619108.06,1.29
2018-03-08,7.58,7.68,7.58,7.68,0.79,6804684,51883584.42,0.73
2018-03-09,7.85,8.16,7.85,7.94,3.39,19977754,160091414.22,2.13
2018-03-12,7.94,8.12,7.88,8.12,2.27,17963654,144256476.81,1.92
2018-03-13,8.06,8.43,7.96,8.42,3.69,24081769,197936868.9,2.57
2018-03-14,8.4,9.18,8.25,8.49,0.83,35277091,305455539.92,3.76
2018-03-15,8.32,8.75,8.31,8.43,-0.71,22956294,194888515.05,2.45
2018-03-16,8.35,8.59,8.25,8.38,-0.59,15242341,127916704.05,1.63
2018-03-19,8.35,8.38,8.16,8.19,-2.27,11016132,90943574.56,1.18
2018-03-20,8.17,8.39,8.13,8.2,0.12,9806936,80723449.26,1.05
2018-03-21,8.14,8.32,7.94,7.97,-2.8,11194487,91107116.92,1.19
2018-03-22,7.99,8.12,7.91,8.04,0.88,8540150,68493717.74,0.91
2018-03-23,7.68,7.84,7.24,7.27,-9.58,18296740,137964553.75,1.95
2018-03-26,7.16,7.56,6.93,7.52,3.44,12497200,91643242,1.33
2018-03-27,7.55,7.86,7.55,7.72,2.66,13292625,102235182.65,1.42
2018-03-28,7.55,7.78,7.5,7.7,-0.26,9480379,72906113.33,1.01
2018-03-29,7.71,7.8,7.65,7.73,0.39,7068370,54624902.84,0.75
2018-03-30,8.1,8.25,7.8,7.85,1.55,11049998,87646068.41,1.18
2018-04-02,7.85,7.98,7.82,7.87,0.25,8811553,69699408.31,0.94
2018-04-03,7.63,7.74,7.53,7.56,-3.94,9589071,73046338.06,1.02
2018-04-04,7.63,7.73,7.4,7.47,-1.19,8195454,62036815.98,0.87
2018-04-09,7.46,7.96,7.28,7.7,3.08,10886395,83299650.41,1.16
2018-04-10,7.72,7.85,7.62,7.71,0.13,8265497,63772465.57,0.88
2018-04-11,7.72,7.85,7.63,7.64,-0.91,8011902,61640908.28,0.85
2018-04-12,7.65,7.74,7.45,7.51,-1.7,7201918,54602175.97,0.77
2018-04-13,7.55,7.66,7.45,7.57,0.8,5753688,43551032,0.61
2018-04-16,7.53,7.63,7.4,7.54,-0.4,5819405,43786246.5,0.62
2018-04-17,7.56,7.6,7.16,7.2,-4.51,9204900,67459822,0.98
2018-04-18,7.26,7.33,7.11,7.3,1.39,6713722,48558111.01,0.72
2018-04-19,7.31,7.44,7.25,7.33,0.41,6291490,46189053.96,0.67
2018-04-20,7.35,7.46,7.18,7.24,-1.23,6042486,44227074.8,0.64
2018-04-23,7.24,7.29,7.11,7.17,-0.97,5003801,35967889.18,0.53
2018-04-24,7.2,7.3,7.16,7.28,1.53,5198288,37610889,0.55
2018-04-25,7.28,7.3,7.13,7.16,-1.65,5760521,41672621.15,0.61
2018-04-26,7.18,7.3,7.1,7.15,-0.14,5860200,42331233.87,0.63
2018-04-27,7.22,7.23,6.99,7.07,-1.12,6524454,46099507,0.7
2018-05-02,7.07,7.15,6.97,7.02,-0.71,4118800,28947417,0.44
2018-05-03,7.02,7.35,6.97,7.26,3.42,7853100,56353574.92,0.84
2018-05-04,7.22,7.33,7.22,7.26,0,3991963,29090604.24,0.43
2018-05-07,7.34,7.4,7.25,7.33,0.96,4406320,32316025.09,0.47
2018-05-08,7.35,7.41,7.29,7.38,0.68,5528438,40635998.03,0.59
2018-05-09,7.38,7.47,7.33,7.37,-0.14,5637073,41727089.08,0.6
2018-05-10,7.39,7.5,7.37,7.45,1.09,5965454,44307685.09,0.64
2018-05-11,7.4,7.46,7.27,7.28,-2.28,5518590,40513964.35,0.59
2018-05-14,7.29,7.37,7.24,7.28,0,6331800,46270856,0.68
2018-05-15,7.31,7.45,7.28,7.41,1.79,6063927,44731035.26,0.65
2018-05-16,7.39,7.39,7.24,7.25,-2.16,5297517,38744804.1,0.57
2018-05-17,7.27,7.35,7.25,7.28,0.41,3506699,25587434.23,0.37
2018-05-18,7.33,7.33,7.13,7.2,-1.1,5176060,37261152.4,0.55
2018-05-21,7.23,7.35,7.21,7.25,0.69,8113160,58936377.6,0.87
2018-05-22,7.25,7.25,7.12,7.17,-1.1,6163221,44207815.75,0.66
2018-05-23,7.16,7.18,7.02,7.03,-1.95,6984511,49438942.05,0.75
2018-05-24,7.02,7.07,6.97,6.99,-0.57,4258818,29894262.69,0.45
2018-05-25,6.99,7.03,6.91,6.92,-1,3970500,27634855.83,0.42
2018-05-28,6.9,6.94,6.76,6.79,-1.88,4738539,32406511.74,0.51
2018-05-29,6.83,6.86,6.65,6.66,-1.91,5030998,33870926.68,0.54
2018-05-30,6.6,6.63,6.45,6.46,-3,6373694,41654155.4,0.68
2018-05-31,6.55,6.63,6.49,6.62,2.48,5132113,33645534.02,0.55
2018-06-01,6.59,6.61,6.48,6.49,-1.96,3705655,24239819.8,0.4
2018-06-04,6.55,6.58,6.49,6.52,0.46,2632950,17178727.5,0.28
2018-06-05,6.53,6.62,6.51,6.62,1.53,3388527,22292366.47,0.36
2018-06-06,6.62,6.65,6.59,6.63,0.15,2206939,14600221.94,0.24
2018-06-07,6.7,6.71,6.55,6.56,-1.06,2902198,19185712.82,0.31
2018-06-08,6.55,6.6,6.42,6.44,-1.83,3395467,22095194.3,0.36
2018-06-11,6.42,6.58,6.37,6.5,0.93,2942231,19148128.58,0.31
2018-06-12,6.49,6.56,6.45,6.55,0.77,2816380,18375991.27,0.3
2018-06-13,6.56,6.64,6.47,6.51,-0.61,4608903,30178523.56,0.49
2018-06-14,6.47,6.6,6.47,6.54,0.46,2638439,17282850.79,0.28
2018-06-15,6.54,6.58,6.21,6.33,-3.21,4881200,31274466,0.52
2018-06-19,6.2,6.3,5.7,5.7,-9.95,9878087,58240526.86,1.05
2018-06-20,5.71,5.79,5.59,5.69,-0.18,5444043,30938191.77,0.58
2018-06-21,5.72,5.74,5.2,5.31,-6.68,8509450,46439692.77,0.91
2018-06-22,5.2,5.43,5.2,5.37,1.13,5350272,28579651.26,0.57
2018-06-25,5.44,5.5,5.38,5.4,0.56,4230570,22952313.12,0.45
2018-06-26,5.34,5.94,5.34,5.94,10,5314532,30507231.14,0.57
2018-06-27,6.09,6.18,5.82,5.83,-1.85,15034390,89762251.82,1.6
2018-06-28,5.78,5.95,5.7,5.7,-2.23,7081696,41154633.97,0.76
2018-06-29,5.69,6.05,5.69,5.84,2.46,9791076,57497717.2,1.04
2018-07-02,5.86,6.3,5.86,6.04,3.42,14466114,87234107.89,1.54
2018-07-03,5.95,6.15,5.82,6.05,0.17,11198869,67041860.11,1.2
2018-07-04,6.05,6.13,5.89,5.97,-1.32,9023998,54229129.66,0.96
2018-07-05,6.02,6.04,5.66,5.71,-4.36,7338974,42877146.88,0.78
2018-07-06,5.71,5.84,5.41,5.69,-0.35,11213852,63439980.67,1.2
2018-07-09,5.67,5.75,5.58,5.73,0.7,5691697,32453385.62,0.61
2018-07-10,5.71,5.8,5.66,5.75,0.35,6322173,36180107.18,0.67
2018-07-11,5.8,5.9,5.57,5.65,-1.74,13862893,79413206.94,1.34
