DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,16.49,16.8,16.38,16.68,1.09,4969686,83111104,0.86
2018-01-03,16.66,16.94,16.58,16.71,0.18,4700949,79445942,0.82
2018-01-04,16.69,16.85,16.54,16.71,0,4155900,69567254,0.72
2018-01-05,16.68,16.76,16.56,16.64,-0.42,2289506,38355580,0.4
2018-01-08,16.61,16.89,16.53,16.85,1.26,3879569,65402741,0.67
2018-01-09,16.71,16.76,16.53,16.56,-1.71,3307593,55214769,0.57
2018-01-10,16.59,16.6,16.29,16.37,-1.14,3312589,54743933,0.58
2018-01-11,16.32,16.58,16.26,16.55,1.09,2617148,43275091,0.45
2018-01-12,16.4,16.52,16.11,16.16,-2.34,4147373,67893093,0.72
2018-01-15,16.24,16.26,16.09,16.18,0.12,2588681,42105774,0.45
2018-01-16,16.06,16.23,15.94,16.07,-0.74,3862260,62418478,0.67
2018-01-17,16.08,16.35,16.01,16.24,1.11,4097792,66589527,0.71
2018-01-18,16.24,16.64,16.08,16.62,2.33,5408411,89102237,0.94
2018-01-19,16.61,16.61,16.29,16.36,-1.56,4036261,66771930,0.7
2018-01-22,16.76,16.77,16.46,16.59,1.4,5051592,84488925,0.88
2018-01-23,16.49,16.6,16.23,16.29,-1.8,6115639,100617980,1.06
2018-01-24,16.27,16.34,16.08,16.3,0.06,5345925,87287375,0.93
2018-01-25,16.34,16.42,16.18,16.23,-0.43,4628877,75914694,0.8
2018-01-26,16.19,16.28,16.11,16.25,0.12,3074323,50048389,0.53
2018-01-29,16.19,16.19,15.4,15.42,-5.14,8691142,137729215,1.51
2018-01-30,15.49,15.7,15.42,15.61,1.23,5545948,86678553,0.96
2018-01-31,15.49,15.52,15.12,15.22,-2.49,4261315,65307665,0.74
2018-02-01,15.07,15.37,14.24,14.41,-5.29,6552969,96772005,1.14
2018-02-02,14.32,14.37,13.88,14.06,-2.48,6719630,95198767,1.17
2018-02-05,13.8,14.26,13.66,14.06,0,6421582,90023692,1.11
2018-02-06,13.83,13.92,12.98,13.02,-7.36,8270431,112676261,1.44
2018-02-07,13.27,13.41,12.73,13.06,0.31,7552342,99098765,1.31
2018-02-08,13.07,13.27,12.99,13.13,0.53,6392540,84302786,1.11
2018-02-09,12.83,12.96,12.59,12.78,-2.65,5414572,69646923,0.94
2018-02-12,12.86,13.13,12.82,13.06,2.18,4301600,56251372,0.75
2018-02-13,13.13,13.51,13.1,13.21,1.14,5243173,69901344,0.91
2018-02-14,13.23,13.26,12.95,13.05,-1.2,3157695,41418360,0.55
2018-02-22,13.16,13.86,13.08,13.7,4.95,7848001,106452481,1.36
2018-02-23,13.53,13.69,13.48,13.59,-0.8,4084837,55803294,0.71
2018-02-26,13.59,13.88,13.49,13.78,1.39,5498796,75594332,0.95
2018-02-27,13.83,14.02,13.75,13.77,-0.07,4029413,56035673,0.7
2018-02-28,13.71,13.96,13.57,13.81,0.29,4608466,63843297,0.8
2018-03-01,13.92,14.7,13.81,14.3,3.6,11468303,165732479,1.99
2018-03-02,14.13,14.53,14.09,14.3,0,6905290,99110986,1.2
2018-03-05,14.4,14.4,13.89,14.01,-2.09,5514052,77929021,0.96
2018-03-06,14.04,14.26,13.89,14.25,1.78,5279540,74760571,0.92
2018-03-07,14.19,14.25,13.93,13.96,-2.09,4310739,60937297,0.75
2018-03-08,13.98,14.1,13.96,14.03,0.5,3297529,46464718,0.57
2018-03-09,14,14.22,13.97,14.19,1.13,4884576,69248069,0.85
2018-03-12,14.22,14.48,14.18,14.45,1.89,5873646,84890900,1.02
2018-03-13,14.49,14.61,14.27,14.29,-1.1,5182748,75189537,0.9
2018-03-14,14.24,14.32,14.05,14.08,-1.53,4118087,58696927,0.71
2018-03-15,14.06,14.11,13.71,13.85,-1.63,5068599,70855886,0.88
2018-03-16,13.87,13.92,13.7,13.74,-0.79,3915000,54291782,0.68
2018-03-19,13.8,13.86,13.66,13.77,0.22,2438600,33779388,0.42
2018-03-20,13.7,13.82,13.53,13.8,0.22,3640515,49848809,0.63
2018-03-21,13.77,13.99,13.6,13.63,-1.23,5984698,83243982,1.04
2018-03-22,13.7,13.79,13.46,13.49,-1.02,4465900,61004226,0.78
2018-03-23,13.11,13.18,12.36,12.52,-7.15,8533702,110150310,1.48
