DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,4.76,4.76,4.66,4.71,-2.02,15298388,73958663.3,0.76
2018-01-03,4.7,4.74,4.68,4.72,0.21,10100144,48848791.36,0.5
2018-01-04,4.71,4.71,4.65,4.66,-1.24,8913676,42837741.36,0.45
2018-01-05,4.64,4.7,4.63,4.68,0.42,7956074,38097980.76,0.4
2018-01-08,4.67,4.67,4.58,4.62,-1.25,11049333,52385721.16,0.55
2018-01-09,4.61,4.62,4.57,4.59,-0.63,8639609,40836044.13,0.43
2018-01-10,4.6,4.6,4.5,4.53,-1.27,11924413,55671641.55,0.6
2018-01-11,4.53,4.64,4.51,4.61,1.72,10541358,49656175.15,0.53
2018-01-12,4.61,4.64,4.58,4.59,-0.42,7244981,34311240.37,0.36
2018-01-15,4.59,4.59,4.46,4.48,-2.33,6943360,32266382.6,0.35
2018-01-16,4.47,4.52,4.47,4.5,0.43,4753384,22001408.68,0.24
2018-01-17,4.49,4.53,4.44,4.52,0.43,7433138,34291788.01,0.37
2018-01-18,4.5,4.53,4.5,4.51,-0.22,4542063,21098562.29,0.23
2018-01-19,4.51,4.54,4.48,4.51,0,6907187,32064949.53,0.34
2018-01-22,4.49,4.57,4.48,4.57,1.29,8969431,41771631.04,0.45
2018-01-23,4.56,4.61,4.54,4.59,0.43,8423673,39672141.25,0.42
2018-01-24,4.6,4.67,4.55,4.62,0.64,11383314,53905311.02,0.57
2018-01-25,4.6,4.67,4.58,4.58,-0.84,7697266,36599236.1,0.38
2018-01-26,4.59,4.6,4.55,4.56,-0.42,5849168,27522490.4,0.29
2018-01-29,4.56,4.59,4.45,4.45,-2.35,8068460,37521964.48,0.4
2018-01-30,4.47,4.51,4.45,4.5,1.09,5875164,27124318.65,0.29
2018-01-31,4.5,4.5,4.34,4.37,-3.02,9061311,41213760.15,0.45
2018-02-01,4.38,4.43,4.05,4.08,-6.68,15162291,65345361.18,0.76
2018-02-02,4,4.08,3.97,4.04,-0.95,7282219,30182531.48,0.36
2018-02-05,4.02,4.04,3.95,3.99,-1.2,6983167,28660897.63,0.35
2018-02-06,3.93,3.94,3.73,3.73,-6.59,11046568,43927071.62,0.55
2018-02-07,3.79,3.83,3.72,3.78,1.57,9229056,35795740.7,0.46
2018-02-08,3.78,3.93,3.77,3.89,2.83,7256188,28854560.76,0.36
2018-02-09,3.82,3.88,3.7,3.79,-2.5,7664931,30009074.45,0.38
2018-02-12,3.85,3.92,3.83,3.9,2.82,7905918,31557872.64,0.39
2018-02-13,3.9,3.92,3.86,3.86,-1,6210548,24807721.14,0.31
2018-02-14,3.87,3.9,3.84,3.88,0.5,3831104,15236146.01,0.19
2018-02-22,3.89,3.95,3.89,3.92,1,5764514,23233031.49,0.29
2018-02-23,3.92,3.93,3.87,3.92,0,4763715,19103540.6,0.24
2018-02-26,3.93,4.01,3.88,3.99,1.74,9970272,40428612.53,0.5
2018-02-27,3.99,4.02,3.97,4,0.24,6997488,28711961.43,0.35
2018-02-28,3.98,4.03,3.92,3.98,-0.49,5920762,24200294.24,0.3
2018-03-01,3.97,4.12,3.94,4.1,3.18,9634164,39924899.59,0.48
2018-03-02,4.08,4.14,4.01,4.03,-1.9,10676233,44534232.65,0.53
2018-03-05,4.05,4.07,4,4.06,0.72,6948180,28755842.22,0.35
2018-03-06,4.06,4.16,4.03,4.1,1.2,14123630,59575922.72,0.71
2018-03-07,4.11,4.12,4.05,4.06,-1.18,9959766,41833197.69,0.5
2018-03-08,4.06,4.11,4.05,4.1,1.2,7486422,31369635.39,0.37
