DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,5.55,5.64,5.54,5.61,1.08,19240207,107792929.03,0.73
2018-01-03,5.61,5.72,5.58,5.68,1.25,23651147,134086389.43,0.9
2018-01-04,5.71,5.73,5.64,5.7,0.35,22520267,128145889.29,0.85
2018-01-05,5.68,5.75,5.66,5.72,0.35,23829371,136246244.18,0.9
2018-01-08,5.72,5.76,5.62,5.75,0.52,34513207,196787823.07,1.31
2018-01-09,5.71,6.05,5.67,5.93,3.13,62806593,369908081.23,2.38
2018-01-10,5.88,5.94,5.8,5.83,-1.68,30616447,180027179.27,1.16
2018-01-11,5.86,6.12,5.83,6.06,4.11,63090963,380779610.14,2.39
2018-01-12,6.13,6.44,6.08,6.09,0.49,86639564,542496832.74,3.28
2018-01-15,5.97,6.03,5.81,5.83,-4.42,53389328,315292191.59,2.02
2018-01-16,5.83,5.95,5.82,5.85,0.34,24056400,141667169,0.91
2018-01-17,5.75,6.01,5.65,5.96,2.05,46287146,271150761.1,1.75
2018-01-18,5.93,6.07,5.91,5.91,-1,25705556,153834630.53,0.97
2018-01-19,5.93,5.98,5.85,5.86,-0.84,21661654,128257930.51,0.82
2018-01-22,5.86,6.1,5.73,6.09,4.09,53530099,321332025.13,2.03
2018-01-23,6.05,6.17,6.01,6.16,1.15,38845945,237014321.41,1.47
2018-01-24,6.12,6.66,6.1,6.57,6.63,121696958,785906487.96,4.61
2018-01-25,6.49,6.92,6.43,6.45,-1.82,123192833,825606396.96,4.66
2018-01-26,6.47,6.73,6.4,6.64,2.94,75045667,496114882.26,2.84
2018-01-29,6.58,6.88,6.55,6.68,0.6,66562231,446835378.99,2.52
2018-01-30,6.62,6.74,6.44,6.47,-3.13,47818678,313983676.72,1.81
2018-01-31,6.13,6.3,6.04,6.04,-6.63,65273729,405039666.98,2.47
2018-02-01,6.15,6.29,5.95,5.99,-0.83,60182579,370765914.95,2.28
2018-02-02,6.09,6.22,5.95,6.11,2,55557446,341816549.77,2.1
2018-02-05,5.98,6.24,5.95,6.19,1.31,43176501,266242658.18,1.63
2018-02-06,6.08,6.33,5.98,5.99,-3.22,60147554,371351124.33,2.28
2018-02-07,6.14,6.32,5.89,6.19,3.33,82179771,507503544.57,3.11
2018-02-08,6.2,6.51,6.17,6.44,4.03,88443746,567265594.19,3.35
2018-02-09,6.23,6.56,6.19,6.39,-0.77,100408862,643398743.65,3.8
2018-02-12,6.48,6.59,6.34,6.47,1.25,56852839,370086199.11,2.15
2018-02-13,6.46,6.53,6.35,6.39,-1.23,48326534,311737393.07,1.83
2018-02-14,6.46,6.48,6.09,6.1,-4.52,44559201,278384292.89,1.69
2018-02-22,6.2,6.3,6.12,6.26,2.61,35048698,218483157.37,1.33
2018-02-23,6.22,6.28,6.05,6.11,-2.39,36794650,226610270.8,1.39
2018-02-26,6.12,6.38,6.07,6.38,4.4,56789197,356592609.27,2.15
2018-02-27,6.38,6.62,6.35,6.53,2.34,82844722,538406717.43,3.13
2018-02-28,6.45,6.82,6.39,6.53,0,80094995,530000238.01,3.03
2018-03-01,6.48,6.75,6.44,6.74,3.21,72723019,483887613.97,2.75
2018-03-02,6.66,6.77,6.5,6.51,-3.4,60557691,401275413.08,2.29
2018-03-05,6.56,6.71,6.45,6.7,2.91,55268121,366234965.7,2.09
2018-03-06,6.69,6.71,6.52,6.64,-0.89,58837714,389730967.59,2.23
2018-03-07,6.59,6.61,6.48,6.48,-2.4,37302904,244311376.13,1.41
2018-03-08,6.46,6.57,6.45,6.49,0.15,29753826,194247159.36,1.13
2018-03-09,6.49,6.84,6.48,6.77,4.3,112661781,757445807.97,4.26
2018-03-12,6.82,6.87,6.74,6.8,0.44,82169844,560280753.94,3.11
2018-03-13,6.79,6.93,6.7,6.79,-0.15,83007548,568015272.85,3.14
2018-03-14,6.7,6.78,6.57,6.61,-2.64,54045610,362380274.48,2.05
2018-03-15,6.56,6.65,6.44,6.59,-0.3,48509015,318320602.07,1.84
2018-03-16,6.59,6.64,6.46,6.47,-1.82,35673164,235007614.45,1.35
2018-03-19,6.48,6.58,6.38,6.44,-0.46,42934894,279253992.04,1.62
2018-03-20,6.33,6.41,6.24,6.41,-0.46,47130295,299502293.32,1.78
2018-03-21,6.48,6.61,6.34,6.42,0.16,44553514,289815969.1,1.69
2018-03-22,6.45,6.71,6.28,6.67,3.88,77597756,510023168.28,2.94
2018-03-23,6.45,6.62,6.19,6.28,-5.83,78417953,505996406.01,2.97
2018-03-26,6.22,6.4,6.09,6.39,1.75,41048200,258889446,1.55
