DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,16.29,16.58,16.13,16.38,2.03,6064113,100847266.9,1.12
2018-01-03,16.26,16.68,16.25,16.6,1.33,8052860,134936563,1.48
2018-01-04,16.51,16.73,16.51,16.6,0,6380855,107351572.98,1.18
2018-01-05,16.6,16.95,16.43,16.49,-0.65,9928410,167863480.16,1.83
2018-01-08,16.33,16.59,16.18,16.5,0.06,3648239,60381792.21,0.67
2018-01-09,16.49,16.64,16.36,16.46,-0.24,3828603,64019074.3,0.71
2018-01-10,16.4,16.53,15.66,15.82,-3.9,9102255,147416050.81,1.68
2018-01-11,15.81,16.07,15.79,16.04,1.37,4883334,78711641.29,0.9
2018-01-12,16.04,16.04,15.73,15.77,-1.66,3958800,63513347.68,0.73
2018-01-15,15.72,15.85,15.32,15.4,-2.32,5201877,81869859.46,0.96
2018-01-16,15.32,15.54,15.15,15.37,-0.26,5444289,84595434.11,1
2018-01-17,15.37,15.51,15.08,15.4,0.19,6066487,93751166.01,1.12
2018-01-18,15.47,15.5,15.32,15.37,-0.19,2627702,40950099.31,0.48
2018-01-19,15.37,15.44,15.23,15.39,0.13,3554709,55104620.1,0.66
2018-01-22,15.35,15.56,15.27,15.54,1.03,3202178,50223426.33,0.59
2018-01-23,15.52,15.79,15.47,15.77,1.46,3335943,52978998.68,0.62
2018-01-24,15.79,15.86,15.57,15.66,-0.69,3477306,55090615.25,0.64
2018-01-25,15.67,15.85,15.58,15.67,0.06,3579686,57042622.54,0.66
2018-01-26,15.71,15.78,15.55,15.64,-0.19,2065964,32716521.74,0.32
2018-01-29,15.65,15.68,15.07,15.19,-2.91,6112067,94538562.39,0.94
2018-01-30,15.19,15.42,15.13,15.32,0.85,4537427,70157262.62,0.7
2018-01-31,15.37,15.37,14.94,15.1,-1.42,5504495,84009191.48,0.85
2018-02-01,14.87,15.27,14.84,14.97,-0.85,5917175,90246935.26,0.91
2018-02-02,14.91,15.12,13.48,14.47,-3.37,7714769,112202137.56,1.19
2018-02-05,14.38,14.55,14.03,14.44,-0.2,1396883,20337461.2,0.21
2018-02-06,14.23,14.43,13.93,13.98,-3.15,2676268,38274664.14,0.41
2018-02-07,14.08,14.38,13.97,14.02,0.28,2910500,41517551.5,0.45
2018-02-08,14.03,14.53,13.34,14.26,1.69,2152926,31060853.1,0.33
2018-02-09,14.18,14.18,13.5,13.7,-3.95,3313076,46323875.22,0.51
2018-02-12,13.82,14,13.75,13.95,1.88,1552970,21918015.1,0.24
2018-02-13,13.98,14.18,13.98,14.13,1.27,1459721,20845353.09,0.22
2018-02-14,14.03,14.25,14.03,14.18,0.35,878075,12571138.5,0.13
2018-02-22,14.42,14.42,14.09,14.19,0.07,2291474,32959989.6,0.35
2018-02-23,14.18,14.65,14.13,14.34,1.04,3150910,45844709.91,0.48
2018-02-26,14.44,14.72,14.26,14.63,2.07,4296426,63090362,0.66
2018-02-27,14.7,14.77,14.49,14.57,-0.41,2891625,42752280.75,0.44
2018-02-28,14.7,15.28,14.46,14.96,2.64,5170659,78407539.45,0.79
2018-03-01,14.72,15.19,14.66,15.06,0.66,3213488,48959089.78,0.49
2018-03-02,14.94,15.19,14.83,15.01,-0.33,4531985,69054026.05,0.7
2018-03-05,15.1,15.26,15.02,15.17,1.05,2254451,34503582.18,0.35
2018-03-06,15.17,15.29,14.72,14.82,-2.28,5647232,85206158.24,0.87
2018-03-07,15.11,15.11,14.5,14.56,-1.8,4543243,67505833.84,0.7
2018-03-08,14.48,14.77,14.48,14.71,1.09,4037881,59871641.59,0.62
2018-03-09,14.72,14.84,14.54,14.82,0.74,4478545,66859857.68,0.69
2018-03-12,15.13,15.13,14.73,14.83,0.07,4694619,70619297.32,0.72
2018-03-13,14.83,15,14.58,14.62,-1.4,3931108,58730987.16,0.6
2018-03-14,14.65,14.82,14.52,14.57,-0.34,4236641,62603985.96,0.65
2018-03-15,14.57,14.76,14.17,14.48,-0.68,3968441,58154849.35,0.61
2018-03-16,14.56,15.01,14.55,14.92,3.07,7503383,112950140.92,1.15
2018-03-19,14.92,15.12,14.84,15.05,0.86,6080622,92681723.56,0.93
2018-03-20,14.91,15.11,14.78,14.99,-0.39,3858158,58337705.28,0.59
2018-03-21,14.99,15.13,14.76,14.8,-1.25,2958482,44744274.54,0.45
2018-03-22,15.03,15.03,14.54,14.59,-1.4,3340900,49615349,0.51
2018-03-23,14.54,14.54,13.88,14.07,-3.59,4234200,60932419.62,0.65
2018-03-26,13.75,14.23,13.75,14.23,1.12,2777700,39493586,0.43
2018-03-27,14.35,14.62,14.34,14.57,2.43,4007158,58888555.74,0.62
