DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,2.4,2.61,2.39,2.52,5.88,78675499,198477253.28,3.22
2018-01-03,2.49,2.51,2.47,2.5,-0.79,40541383,100949161.52,1.66
2018-01-04,2.49,2.5,2.47,2.47,-1.2,23672600,58760088,0.97
2018-01-05,2.47,2.54,2.47,2.5,1.21,24581997,61598697.57,1.01
2018-01-08,2.5,2.53,2.48,2.52,0.8,21714936,54298209.78,0.89
2018-01-09,2.51,2.52,2.49,2.5,-0.79,18285021,45694605.29,0.75
2018-01-10,2.5,2.51,2.46,2.48,-0.8,20145353,50065542.13,0.82
2018-01-11,2.47,2.56,2.46,2.54,2.42,33034710,82910533,1.35
2018-01-12,2.53,2.54,2.5,2.51,-1.18,24886800,62607938.86,1.02
2018-01-15,2.51,2.52,2.47,2.47,-1.59,18239300,45460097,0.75
2018-01-16,2.48,2.49,2.47,2.49,0.81,13350600,33144077.8,0.55
2018-01-17,2.49,2.5,2.46,2.48,-0.4,19300200,47671100,0.79
2018-01-18,2.47,2.48,2.44,2.46,-0.81,21586189,53005982.62,0.88
2018-01-19,2.46,2.48,2.45,2.46,0,14977402,36896524.9,0.61
2018-01-22,2.46,2.47,2.43,2.46,0,17072331,41860005,0.7
2018-01-23,2.46,2.46,2.43,2.44,-0.81,18341740,44829143.2,0.75
2018-01-24,2.44,2.45,2.43,2.45,0.41,18797198,45895660.16,0.77
2018-01-25,2.44,2.47,2.43,2.46,0.41,21331289,52394000.28,0.87
2018-01-26,2.46,2.47,2.45,2.45,-0.41,15639000,38467401,0.64
2018-01-29,2.45,2.49,2.45,2.45,0,25879070,63961701.5,1.06
2018-01-30,2.44,2.47,2.41,2.41,-1.63,23512700,57258538,0.96
2018-01-31,2.41,2.42,2.34,2.35,-2.49,30712238,72618825.92,1.26
2018-02-01,2.34,2.35,2.23,2.24,-4.68,39635866,90577183.22,1.62
2018-02-02,2.23,2.23,2.14,2.2,-1.79,26103704,57228299.28,1.07
2018-02-05,2.18,2.2,2.16,2.19,-0.45,17129200,37485893.96,0.7
2018-02-06,2.16,2.26,2.13,2.17,-0.91,47390863,103775811.39,1.94
2018-02-07,2.18,2.21,2.15,2.18,0.46,31161626,67991769.93,1.28
2018-02-08,2.17,2.23,2.17,2.21,1.38,23950705,52829749.16,0.98
2018-02-09,2.18,2.19,2.12,2.15,-2.71,34002614,73247732.84,1.39
2018-02-12,2.17,2.33,2.16,2.24,4.19,43126923,96181787.18,1.77
2018-02-13,2.23,2.29,2.21,2.24,0,31157203,70085600.78,1.28
2018-02-14,2.23,2.26,2.22,2.24,0,18649820,41777955.56,0.76
2018-02-22,2.26,2.27,2.24,2.27,1.34,17257402,38939215.56,0.71
2018-02-23,2.27,2.27,2.24,2.25,-0.88,18990188,42747572,0.78
2018-02-26,2.26,2.31,2.25,2.3,2.22,39050772,88958358.66,1.6
2018-02-27,2.29,2.34,2.28,2.29,-0.43,27126484,62509138.84,1.11
2018-02-28,2.28,2.36,2.27,2.33,1.75,38713796,89991537.06,1.59
2018-03-01,2.32,2.35,2.31,2.35,0.86,22004211,51386514.52,0.9
2018-03-02,2.33,2.4,2.33,2.35,0,27729900,65636788,1.14
2018-03-05,2.37,2.39,2.35,2.37,0.85,21230500,50237243,0.87
2018-03-06,2.39,2.61,2.38,2.61,10.13,74674308,191563343.88,3.06
2018-03-07,2.72,2.86,2.63,2.68,2.68,267271827,729658670.74,10.94
2018-03-08,2.58,2.68,2.52,2.62,-2.24,147794676,381889712.54,6.05
2018-03-09,2.58,2.61,2.55,2.58,-1.53,83748749,216033504.74,3.43
2018-03-12,2.57,2.65,2.56,2.6,0.78,70525606,183767615.48,2.89
2018-03-13,2.59,2.59,2.53,2.54,-2.31,57168239,146057040.84,2.34
2018-03-14,2.54,2.56,2.51,2.52,-0.79,29228866,74002481.66,1.2
2018-03-15,2.51,2.52,2.43,2.46,-2.38,47318150,116635743.5,1.94
2018-03-16,2.48,2.52,2.46,2.48,0.81,33109911,82299774.28,1.36
2018-03-19,2.47,2.5,2.45,2.46,-0.81,26392199,65235931.55,1.08
2018-03-20,2.44,2.5,2.43,2.48,0.81,26636981,65892973.88,1.09
2018-03-21,2.47,2.5,2.45,2.47,-0.4,28532426,70718439.55,1.17
2018-03-22,2.47,2.49,2.46,2.48,0.4,24319757,60152908.93,1
2018-03-23,2.43,2.43,2.27,2.29,-7.66,58417111,138041212.88,2.39
2018-03-26,2.26,2.34,2.21,2.34,2.18,34289100,78142980,1.4
2018-03-27,2.39,2.42,2.35,2.38,1.71,33399589,79652029.72,1.37
2018-03-28,2.35,2.42,2.34,2.36,-0.84,28447490,67617023.4,1.16
2018-03-29,2.37,2.4,2.35,2.38,0.85,21771768,51736001.48,0.89
2018-03-30,2.38,2.42,2.37,2.42,1.68,32546860,78148805.4,1.33
2018-04-02,2.41,2.45,2.4,2.43,0.41,32136954,78072945.22,1.32
2018-04-03,2.4,2.41,2.35,2.38,-2.06,36006119,85521397.65,1.47
2018-04-04,2.38,2.4,2.33,2.35,-1.26,23636268,56028434.16,0.97
2018-04-09,2.33,2.35,2.32,2.34,-0.43,21730820,50743284.6,0.89
2018-04-10,2.35,2.35,2.32,2.35,0.43,18778070,43902593.8,0.77
2018-04-11,2.35,2.39,2.35,2.37,0.85,23926890,56717817.4,0.98
2018-04-12,2.37,2.37,2.33,2.34,-1.27,19723820,46295597.6,0.81
2018-04-13,2.34,2.36,2.33,2.33,-0.43,15192542,35565499.97,0.62
2018-04-16,2.3,2.3,2.23,2.28,-2.15,42594044,96387678.95,1.74
2018-04-17,2.27,2.28,2.23,2.23,-2.19,24526509,55269497.14,1
2018-04-18,2.24,2.31,2.2,2.29,2.69,35672535,80422194.74,1.22
2018-04-19,2.28,2.29,2.26,2.27,-0.87,23097702,52542749.67,0.79
2018-04-20,2.27,2.28,2.24,2.25,-0.88,19172900,43305359,0.65
2018-04-23,2.25,2.26,2.21,2.23,-0.89,19674207,43896826,0.67
2018-04-24,2.23,2.27,2.22,2.26,1.35,25822830,58157138.73,0.88
2018-04-25,2.25,2.45,2.23,2.34,3.54,64024212,149719905.39,2.18
2018-04-26,2.31,2.33,2.27,2.28,-2.56,35528833,81740654.64,1.21
2018-04-27,2.29,2.3,2.26,2.29,0.44,20049705,45637131.4,0.68
2018-05-02,2.3,2.31,2.23,2.25,-1.75,22581465,51124738.86,0.77
2018-05-03,2.24,2.28,2.23,2.26,0.44,21419228,48345485.76,0.73
2018-05-04,2.26,2.27,2.24,2.25,-0.44,19200207,43294129.75,0.66
2018-05-07,2.25,2.28,2.25,2.27,0.89,18432882,41870364.64,0.63
2018-05-08,2.27,2.29,2.27,2.28,0.44,16931702,38590756.54,0.58
2018-05-09,2.28,2.28,2.26,2.28,0,14948389,33950611.03,0.51
2018-05-10,2.28,2.28,2.26,2.27,-0.44,14000491,31741166.66,0.48
2018-05-11,2.27,2.28,2.25,2.25,-0.88,15301300,34566428,0.52
2018-05-14,2.25,2.28,2.25,2.27,0.89,19381324,43955154,0.66
2018-05-15,2.26,2.27,2.24,2.26,-0.44,17446400,39349690,0.6
