DATE,OPEN,HIGH,LOW,CLOSE,CHG_PCT,VOL,AMT,TRN_RT
2018-01-02,4.58,4.66,4.56,4.59,0.22,10571244,48791533.28,0.64
2018-01-03,4.6,4.71,4.57,4.65,1.31,13787987,64043011.17,0.84
2018-01-04,4.63,4.66,4.61,4.62,-0.65,7095324,32826864.38,0.43
2018-01-05,4.61,4.69,4.59,4.63,0.22,12158000,56531172,0.74
2018-01-08,4.67,4.8,4.66,4.72,1.94,15247826,71705556.34,0.93
2018-01-09,4.69,4.78,4.67,4.71,-0.21,13049027,61584869.33,0.79
2018-01-10,4.69,4.7,4.61,4.65,-1.27,9542399,44352866.03,0.58
2018-01-11,4.63,4.66,4.61,4.65,0,7131129,33074348.56,0.43
2018-01-12,4.63,4.75,4.63,4.72,1.51,15305609,71964622.62,0.93
2018-01-15,4.7,4.7,4.57,4.57,-3.18,12923100,59683161,0.79
2018-01-16,4.56,4.64,4.54,4.6,0.66,7711310,35439808.16,0.47
2018-01-17,4.61,4.64,4.53,4.61,0.22,7041906,32280027.66,0.43
2018-01-18,4.61,4.66,4.58,4.64,0.65,6939589,32155962.16,0.42
2018-01-19,4.64,4.72,4.61,4.69,1.08,12002200,56067927,0.73
2018-01-22,4.71,4.84,4.66,4.82,2.77,19886284,94839535.96,1.21
2018-01-23,4.82,4.82,4.74,4.76,-1.24,13012579,61924654.84,0.79
2018-01-24,4.76,4.76,4.69,4.71,-1.05,11161289,52566438.53,0.68
2018-01-25,4.7,4.73,4.67,4.71,0,7806100,36714131,0.48
2018-01-26,4.7,4.73,4.66,4.67,-0.85,7805901,36613912.71,0.48
2018-01-29,4.36,4.36,4.2,4.22,-9.64,41967215,178891424.45,2.56
2018-01-30,4.18,4.23,4.16,4.21,-0.24,9807420,41192272,0.6
2018-01-31,4.21,4.21,4.01,4.04,-4.04,17507818,71852837.52,1.07
2018-02-01,4.04,4.07,3.64,3.64,-9.9,36196895,135745439.69,2.2
2018-02-02,3.54,3.63,3.47,3.59,-1.37,15183132,54278928.98,0.92
2018-02-05,3.55,3.61,3.51,3.58,-0.28,8115210,28955359.56,0.49
2018-02-06,3.52,3.65,3.48,3.49,-2.51,13862839,49550671.97,0.84
2018-02-07,3.55,3.58,3.43,3.58,2.58,12952024,45943359.24,0.79
2018-02-08,3.58,3.66,3.57,3.62,1.12,9174557,33201214.97,0.56
2018-02-09,3.55,3.57,3.42,3.44,-4.97,12285485,42601115.38,0.75
2018-02-12,3.45,3.58,3.45,3.53,2.62,8028373,28313571.61,0.49
2018-02-13,3.53,3.58,3.51,3.51,-0.57,6390900,22633276,0.39
2018-02-14,3.52,3.65,3.51,3.65,3.99,9735698,34904661.82,0.59
2018-02-22,3.68,3.81,3.62,3.69,1.1,15230778,56529747.32,0.93
2018-02-23,3.67,3.69,3.61,3.66,-0.81,10758172,39171039.06,0.66
2018-02-26,3.67,3.72,3.66,3.71,1.37,9950648,36761823.42,0.61
2018-02-27,3.71,3.75,3.69,3.72,0.27,8222828,30585989.18,0.5
2018-02-28,3.69,3.76,3.67,3.72,0,7692719,28627193.33,0.47
2018-03-01,3.7,3.85,3.69,3.81,2.42,13810005,52471616.9,0.84
2018-03-02,3.76,3.97,3.72,3.89,2.1,24324633,93513662.28,1.48
2018-03-05,3.86,3.94,3.83,3.88,-0.26,11597750,45034279.75,0.71
2018-03-06,3.88,3.99,3.85,3.92,1.03,10626402,41674121.81,0.65
2018-03-07,3.92,3.98,3.9,3.92,0,7489651,29496984.42,0.46
2018-03-08,3.93,3.96,3.85,3.89,-0.77,8753558,34179204.38,0.53
2018-03-09,3.88,3.94,3.85,3.94,1.29,8335703,32495603.2,0.51
2018-03-12,3.92,3.98,3.92,3.96,0.51,10404977,41105751.06,0.63
2018-03-13,3.94,4.15,3.93,4.02,1.52,16429180,66369429.18,1
2018-03-14,4,4,3.91,3.93,-2.24,10327101,40794926.27,0.63
2018-03-15,3.93,4.01,3.9,3.92,-0.25,8703948,34345105.04,0.53
2018-03-16,3.89,4.31,3.89,4.31,9.95,24110976,100511644.96,1.47
2018-03-19,4.19,4.41,4.11,4.25,-1.39,40853152,173843680.03,2.49
2018-03-20,4.18,4.2,4.06,4.08,-4,22529549,92809064.71,1.37
2018-03-21,4.08,4.18,4.06,4.08,0,14693352,60573410.85,0.89
2018-03-22,4.05,4.08,4,4.05,-0.74,10102612,40837982.24,0.62
2018-03-23,3.96,3.96,3.69,3.75,-7.41,17676305,67848218.92,1.08
2018-03-26,3.65,3.8,3.61,3.77,0.53,8213600,30635960,0.5
2018-03-27,3.81,3.91,3.79,3.88,2.92,8439882,32630424.42,0.51
2018-03-28,3.82,3.95,3.8,3.9,0.52,11377061,44221751.24,0.69
2018-03-29,3.9,3.93,3.86,3.92,0.51,6009525,23442514.99,0.37
2018-03-30,3.93,4.06,3.92,4.04,3.06,12358777,49423256.94,0.75
2018-04-02,3.99,4.13,3.99,4.08,0.99,15013887,61418835.85,0.91
2018-04-03,4.02,4.2,4.01,4.19,2.7,25346588,104792095.98,1.54
2018-04-04,4.19,4.22,4.03,4.04,-3.58,18237408,74721955.96,1.11
2018-04-09,4.2,4.44,4.01,4.44,9.9,34556929,149322741.45,2.1
2018-04-10,4.57,4.88,4.42,4.45,0.23,110955515,512290636.05,6.76
2018-04-11,4.1,4.44,4.06,4.32,-2.92,72200124,304968228.48,4.4
2018-04-12,4.23,4.45,4.23,4.39,1.62,44749856,193768217.5,2.73
2018-04-13,4.3,4.33,4.14,4.17,-5.01,30609642,129517428.77,1.86
2018-04-16,4.59,4.59,4.59,4.59,10.07,12333600,56611224,0.75
2018-04-17,4.69,4.8,4.13,4.25,-7.41,85452846,378933250.52,5.2
2018-04-18,4.1,4.17,3.95,4.12,-3.06,37566200,153531768.17,2.29
2018-04-19,4.12,4.19,4.08,4.09,-0.73,24761505,102336635.71,1.51
2018-04-20,4.04,4.04,3.88,3.89,-4.89,24605344,96959476.77,1.5
2018-04-23,3.9,3.91,3.77,3.81,-2.06,13262500,50988455.06,0.81
2018-04-24,3.84,3.94,3.82,3.88,1.84,10679598,41382374.27,0.65
2018-04-25,3.85,3.93,3.81,3.9,0.52,11335661,43854847.68,0.69
2018-04-26,3.86,3.89,3.76,3.76,-3.59,10864629,41584079.31,0.66
2018-04-27,3.78,3.86,3.77,3.79,0.8,6897400,26275323.14,0.42
2018-05-02,3.83,3.83,3.67,3.73,-1.58,8012620,30126244.6,0.49
2018-05-03,3.73,3.83,3.7,3.79,1.61,9134906,34560250.32,0.56
2018-05-04,3.78,3.8,3.76,3.77,-0.53,5618628,21224178.34,0.34
2018-05-07,3.78,3.84,3.78,3.83,1.59,6242098,23831587.3,0.38
2018-05-08,3.84,3.92,3.82,3.91,2.09,11389819,44155390.62,0.69
2018-05-09,3.9,3.95,3.86,3.89,-0.51,9712102,37909870.17,0.59
2018-05-10,3.89,3.95,3.86,3.9,0.26,10061300,39246682,0.61
2018-05-11,3.89,4.01,3.83,3.93,0.77,18418004,72282446.56,1.12
