symbol,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101,alpha_102,alpha_103,alpha_104,alpha_105,alpha_106,alpha_107,alpha_108,alpha_109,alpha_110,alpha_111,alpha_112,alpha_113,alpha_114,alpha_115,alpha_116,alpha_117,alpha_118,alpha_119,alpha_120,alpha_121,alpha_122,alpha_123,alpha_124,alpha_125,alpha_126,alpha_127,alpha_128,alpha_129,alpha_130,alpha_131,alpha_132,alpha_133,alpha_134,alpha_135,alpha_136,alpha_137,alpha_138,alpha_139,alpha_140,alpha_141,alpha_142,alpha_143,alpha_144,alpha_145,alpha_146,alpha_147,alpha_148,alpha_149,alpha_150,alpha_151,alpha_152,alpha_153,alpha_154,alpha_155,alpha_156,alpha_157,alpha_158,alpha_159,alpha_160,alpha_161,alpha_162,alpha_163,alpha_164,alpha_165,alpha_166,alpha_167,alpha_168,alpha_169,alpha_170,alpha_171,alpha_172,alpha_173,alpha_174,alpha_175,alpha_176,alpha_177,alpha_178,alpha_179,alpha_180,alpha_181,alpha_182,alpha_183,alpha_184,alpha_185,alpha_186,alpha_187,alpha_188,alpha_189,alpha_190,alpha_191,Col_sum
Row_sum,0.0062994786700280615,0.008374173894437764,0.0037550504897818494,0.0009508550277768172,0.0,0.005834773199684216,0.008313882930133194,0.006141567266466857,0.000961131604115131,0.004179800774360028,0.006898123160212947,0.0021142769467289123,0.013978433186520754,0.007492305062113025,0.00600833339727542,0.0,2.9913917556910625e-05,0.009540865177902551,0.009177829677728991,0.009844247263249707,0.010427098958628207,0.009396210341551556,0.009937819636639174,0.008257806995578834,0.009248365906730931,0.008988715318125043,0.0054001122710267534,0.006441988822404046,0.00998670961108475,0.0,0.009933072189310754,0.007969065632875104,0.007683904915830403,0.0035333406862190406,0.004387356769919554,0.005367462552026621,0.006056547436238204,0.0024161194338840827,0.006985013717540248,0.0,0.0116103532400685,0.0,0.0073956906447228046,0.007388830818618044,0.003960037404167264,0.00425993040469827,0.007365032585164999,0.006517029307396206,0.009234495640300612,0.0050277218249498564,0.0050277218249498564,0.0007724008433815537,0.005598251620118312,0.007319134292693144,0.0001817111530065658,0.008347688806330265,0.005708195894376657,0.007065722311072401,0.0014440883558289545,0.007806775650319044,0.004919027593660853,0.0,0.006920641732632724,0.009913404050109393,0.004226066483964257,0.00976952165496779,0.00932285927781573,0.013880856521721238,0.003094959976003515,0.0011078042009488836,0.009550859039953952,0.005755031639571978,0.007426876908323263,0.009207643776763086,0.009629655301588129,0.0015987973600574874,0.004571261053681675,0.010223447511539587,0.008200736207498564,0.0,0.002122681659294834,0.0055466651233665905,0.005238014766195386,0.00804050856050413,0.002326282646596332,0.004850478032369865,0.005245603641348275,0.0091353842146981,0.009772106835193408,0.007043338718908785,0.007927824962886963,0.0035281945866141033,0.0014586478555543186,0.00797172699056977,0.0015671618150827206,0.005924852098023306,0.0016563919136806144,0.012998891876775212,0.008442578755264506,0.0013626905400968244,0.010822182273921021,0.005040532555395278,0.0047154504030996565,0.0,0.0,0.009997989357276572,0.011187676039014893,0.006858737539644426,0.0033792693836785844,0.004822701041054574,0.008586776117083817,0.005424016389449271,0.0,0.00700428303700561,0.0,0.003919003434730907,0.001717402228350167,0.002429418891932139,0.006688927058388327,0.0017032977895489012,0.0067240979424274296,0.011680254965593516,0.008556381026488522,0.011779181355783586,0.003013703026937776,0.0009403555432655675,0.0034484444959076,0.0,0.0010169819143015383,0.00033097053022586087,0.0009477169562271908,0.0014173153682391214,0.009533939320914038,0.011775451732549177,0.006875213600418061,0.0,0.000934018253192534,0.0059685179102952545,0.0,0.0020383379677103228,0.008234127140746433,0.012289763119510114,0.0,0.0002428855041224464,0.0,0.0019872194414354808,0.0038418244417273407,0.005753942641506218,0.004657248374552816,0.0015338309984305296,0.005813050083727329,0.007915700340615091,0.0009535887219488588,0.00754273310000556,0.010132917089271871,0.00421212395152076,0.0064034775659170175,0.0037938636828547022,0.0,0.001342920370852032,0.000800030327073636,0.014650936865866169,0.009075633101208009,0.0008530016693478429,0.0,0.006789013756061725,0.0006440783862878662,0.011635664059326112,0.008897532941670235,0.002903203040279457,0.0,0.005315211886666515,0.0010067134340899682,0.0011253762146528744,0.0008275973828131065,0.0,0.009594873264895084,0.008451091505090194,0.003968758340612882,0.013332255705169363,0.006694434473840187,0.0010735523116609741,0.0,0.008504028033987272,0.01012253373184182,0.004589331639568395,0.0005961484177743804,0.0038058942276048132,0.0009913019161393334,0.0,0.0,1.0
600158.XSHG,,,,0.04944986506124152,,0.4744027303754266,0.4737295126062476,0.4636627906976744,0.0526842444329652,0.4601388664040437,,0.03296109510086455,0.9497407625668174,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5932534695572002,0.45008963740787017,0.5743926289840611,,0.6170183575894088,0.4383100767064733,0.5537815991891939,0.6670188123590046,,0.7064921306418344,,0.5291740517546966,0.2015645281619413,,,0.40747259583532586,,,,0.781340878207611,,,,,0.24017995099606365,0.3828755941510397,,,,,,,,4.942837962984322e-18,0.0,0.5232129499144061,,0.4957362767174865,,,,0.4707674763247405,,0.2770822220297439,0.6603633580528836,0.6830780842535363,0.9308346834271891,,0.0,0.7043959394851883,0.2786131518341433,,0.35438596491228075,0.0,,,0.6337132164029516,0.6130098844994301,,0.02691451171459955,0.2795962172511073,,,,,,0.6792903746408671,0.6653808287502904,,,,,,0.0,0.5148541038972044,0.0,0.8603656164916375,0.6956521739130435,0.0,,0.13880465044045215,,,,0.6861284477551843,0.8825248086098139,0.9303203442917948,0.025678264967526614,,0.6522230335627873,,,,,0.5005903981494303,0.13306451612903225,,,0.005851717862481354,,0.8158044378512519,,0.8097178159396087,,0.04867835237709768,0.055848761588667147,,,,0.024124552744702068,0.0,,0.8131454022898995,0.5019442578577851,,0.0,,,,,,,,,0.08579183215395295,,,0.33887662307014976,0.0,0.39492282804101225,0.5109847692567173,0.048932414450673985,1.0,0.7433283926758658,,0.5078035156891737,0.0,,0.04211412430320796,0.0,0.9895951412304927,0.5106382978723404,0.007774527303154437,,0.4007916115085844,,,0.5949670088871685,,,,0.05457360242677076,0.040080525857221536,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373586769,0.15237506069858225,,0.20633608815427,0.5200573065902581,,0.0,0.0,1.400084208394291e-15,,,34.09680947021016
600751.XSHG,,,,0.02501260416975596,,0.4334470989761092,0.4704300111178855,0.4404069767441861,0.023479829752911203,0.6407530148209519,,0.06834965286874509,0.974101710593254,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5919513292614013,0.4568504866825242,0.5746890328093871,,0.5926068242050216,0.3589186044565532,0.6993861258498686,0.6670188123590046,,0.7064921306418389,0.09453993933265928,0.5504431052818145,0.201564528161938,,0.1282798833819242,0.40745695715026703,,,,0.781340878207611,,,,0.2272710841195821,0.24017995099606254,0.3795870796681669,,,,,0.0,,,6.538962721864677e-18,0.0,0.750822748790687,,0.305622208276422,,,,0.6663646309174022,,0.27708222202974325,0.6603633580528844,0.7088273119560046,0.9764846426590448,,0.0,0.7043959394851853,0.3241812597835367,,0.05438596491228072,,,,0.7835912753266491,0.6570014675076146,,0.0014550403741638836,0.3325089614996928,,,,,,0.6792903746408671,0.6657720479919476,,,,,,0.0,0.7464591570397451,0.0,0.8942045896538313,0.6289855072463769,0.0,,0.13689385877006882,,,,0.6861284477551843,0.9095195749785028,0.9780299529071106,0.005830524089430369,,0.4999366581921473,,,,,0.5005903981494303,0.13306451612903225,,,0.0030568409292215217,0.7019910727352369,0.8234183959173264,,0.8097178159396087,0.0018605877257949109,0.02462716772004109,0.5351919020936159,,,,,0.0,,0.8131454022898995,0.5094334768273383,,0.0,0.22544169611307416,,,0.31055900621118004,,,,,0.0857420517645891,0.505729530314065,0.0,0.2102660142200065,0.0,0.397701813028696,0.5224997613203967,0.024683486254281187,0.0,0.7062563183798177,,0.5242319697716445,0.0,,0.0050073672829449144,0.0,0.9913567998356118,0.4848024316109422,0.0353135933111009,,0.4007916115085847,,,0.5957940967674824,,,,0.029833604230757274,0.0038546432705189094,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373549406,0.08386049636473687,,0.1658402203856749,0.4899713467048711,,0.0,0.0,1.0500631562957182e-15,,,35.08594185760753
600022.XSHG,,,,0.003802010735786931,,0.5017064846416384,0.5038553957608579,0.4738372093023256,0.004042896507585122,0.26230472106886665,,0.006361343987424679,0.9952460674239672,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5964801022529247,0.2332708699358845,0.5746385326631863,,0.610603150519536,0.5005815396985788,0.5225975770085919,0.6670188123590046,,0.7064921306418346,,0.5532789790854303,0.2015645281619413,,,0.4075351505755613,,,,0.781340878207611,,,,0.3294111267758378,0.24017995099606584,0.5223330532171016,,,,,,,,5.861172848196986e-18,1.0,0.4743138694027885,,0.14061057994019707,,,,0.26963554091926306,0.1051223241590214,0.2770822220297443,0.6603633580528829,0.5775627784320234,0.9984061313487776,,0.0,0.7043959394851862,0.40163191449787305,,0.040350877192982464,0.0,,,0.7902359907293642,0.4512023848098161,,0.09410326631304053,0.37799555021205533,,,,,,0.6792903746408671,0.6670959282529525,,,,,,0.0,0.4650193458359742,0.0,0.9105406456631662,0.5028985507246376,0.0,1.0,0.13454890405248746,,,,0.6861284477551843,0.889303585000816,0.564441675054632,0.02518054055493248,,0.31319722919180426,,,,,0.5005903981494303,0.13306451612903225,,,0.021922854239058955,,0.7509889578430635,,0.8097178159396087,0.017851021753460778,0.0037516734643046174,0.97488778632328,,,,0.0039006527622989975,0.0,,0.8131454022898995,0.4614086100551056,,0.0,,,,,,,,,0.07108166180291077,,,0.5183816334332155,0.0,0.3959057086927767,0.5522844914275693,0.003636358285761657,0.0,0.9320681749086274,,0.5201248562510268,0.0,,0.0033713784520981345,0.0,0.98042174061207,0.493920972644377,0.248364299058222,,0.4007916115085846,,,0.5970989104175322,,,,0.005286327845786035,0.002656314471882504,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373552965,0.024392515282739,,0.3988980716253443,0.5730659025787965,,0.0,0.0,1.7501052604928638e-16,,,35.124378105723004
002002.XSHE,0.0,,,0.024300839289421467,,0.5034129692832765,0.4991751246279094,0.4796511627906976,0.025270086507229682,0.4010195023291144,,0.005272465286874509,0.9748112527687814,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5965552116387379,0.3352125730991514,0.5745417356745812,,0.6221390372996465,0.38543723196332,0.5404221511307663,0.6670188123590046,,0.7064921306418358,0.9376105459769278,0.5079049982275785,0.20156452816194093,,,0.4076055246583261,,,,0.781340878207611,,,,,0.24017995099606476,0.4519334891413165,,,,,,,0.8306122448979592,6.1528035060065255e-18,,0.5022467077551778,,0.3000849053121193,,,,0.2869710498158458,,0.2770822220297465,0.6603633580528809,0.5562409551783556,0.9808734237988892,,0.0,0.7043959394851873,0.35290371590447256,,0.4035087719298245,0.0,,,0.6297405571560885,0.4443380129732053,,0.010059823971441352,0.3437781247539769,,,,,,0.6792903746408671,0.6702021841756813,,,,,,0.0,0.4934777791989491,0.0,0.9105406456631662,0.6173913043478261,0.0,0.0,0.09700305083718168,,,,0.6861284477551843,0.9399124613259386,0.5581865888169047,0.026456254773739626,,0.5014522481073309,,,,,0.5005903981494303,0.13306451612903225,,,0.02253397492890281,,0.7955198396623879,,0.8097178159396087,0.024722399866193092,0.02392664777857343,0.4680520840840827,,,,0.0075331618330973125,9.418957086866296e-17,,0.8131454022898995,0.4562932042077264,,0.0,,,,0.9378881987577641,,,,,0.07063373781454693,0.505729530314065,0.0,0.5210520354742926,0.0,0.391651943557555,0.5551128667156634,0.023977206792250357,0.0,0.7170740570775149,,0.5373747330376213,0.0,,0.012020923525994485,0.0,0.9798981132516684,0.513677811550152,0.05982142695410304,,0.4007916115085847,,,0.6000896213704281,,,,0.02891492371783527,0.010002203067697396,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373570757,0.08186492652977058,,0.7504132231404959,0.5272206303724928,,0.0,0.0,1.7501052604928638e-16,,,35.66216441895765
000566.XSHE,,,,0.05538123906402922,,0.4778156996587031,0.5038150485959186,0.4651162790697674,0.05523461289448831,0.4410909903867651,,0.05599128897039559,0.9438279111040899,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5920887083629414,0.4004493209490577,0.5746883636659732,,0.5787433850795826,0.4963118117731786,0.7622989933955054,0.6670188123590046,,0.7064921306418371,,0.5405175469691594,0.20156452816193934,,,0.4074804151778553,,,,0.781340878207611,,,,0.4050446444709541,0.24017995099606254,0.3220255045060644,,,,,,,,5.766644290148376e-18,0.0,0.8491607307552208,,0.5418804680866769,,,,0.4768467114417432,,0.2770822220297457,0.6603633580528815,0.6613320773412525,0.9738846384246544,,0.0,0.7043959394851895,0.2503740328830607,,,,,,0.7902359907293642,0.5826773235788144,,6.559777688070441e-05,0.24480257835985256,,,,,,0.6792903746408671,0.6659673592252846,,,,,,0.0,0.8465193266506383,0.0,0.9105406456631662,0.6637681159420289,0.0,1.0,0.24746330732036706,,,,0.6861284477551843,0.8997893120186329,0.9334298011920262,0.0,,0.4787988433517273,,,,,0.5005903981494303,0.13306451612903225,,,0.006708839010287471,0.6651954160001222,0.822728774209959,,0.8097178159396087,,0.054516018555994895,0.000324041017611503,,,,0.028800308365245227,7.325855512007118e-18,,0.8131454022898995,0.5046685847242953,,0.0,,,,0.8059006211180124,,,,,0.08539694377221256,,,0.2459343064412992,0.0,0.3973806898785459,0.524696079931644,0.05481807663426443,0.0,0.6961901916735519,,0.5258748151798917,0.0,,0.0,0.0,0.9882363630721636,0.4954407294832826,0.03439193610257351,,0.4007916115085846,,,0.5959624279812852,,,,0.06067619006993893,0.0,0.0,,,0.5735492295757547,,0.9999999810167386,0.40335183735743146,0.16900480932330209,,0.19531680440771348,0.5143266475644699,,0.0,0.0,0.0,,,35.80602338312433
300266.XSHE,,,,0.08907144339986388,,0.4368600682593857,0.5148253416059966,0.431686046511628,0.10809025707649113,0.30244867900211736,,0.027140096934765517,0.9102429147957988,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5961955397902446,0.12516709312439794,0.5746119583181267,,0.6249813940286024,0.4075319349577916,0.2412018040503527,0.6670188123590046,,0.7064921306418339,0.8867103354288479,0.5093229351293863,0.2015645281619413,,0.2478134110787172,0.4072145575318549,,,,0.781340878207611,,,,,0.2401799509960631,0.6910062147760984,,,,,,,0.9530612244897959,4.75748153937241e-17,,0.034643538354436385,,0.8039794750636791,,,,0.022549976691288803,,0.2770822220297529,0.6603633580528732,0.32001659276397965,0.8629981676348385,,0.0,0.7043959394851921,0.5606551398031553,,0.7271160357032934,,,,0.6291279791653508,0.1668599266565057,,0.0006770180133194316,0.5345892136372318,,,,,,0.6792903746408671,0.6888321214975921,,,,,,0.0,0.017737812724534768,0.0,0.9105406456631662,0.7855072463768117,0.0,1.0,0.11919161288653822,,,,0.6861284477551843,0.8826759098115863,0.721700905775665,0.010493942583777264,0.0,0.5949236832981222,,,,,0.5005903981494303,0.13306451612903225,,,0.01450774125864851,0.3769008473854091,0.8099556899565056,,0.8097178159396087,,0.08767396245213112,0.0,,,,,3.9245654528609556e-17,,0.8131454022898995,0.4401871988660367,,0.0,0.2102473498233216,,,0.7717391304347826,,,,,0.07713782567561908,0.505729530314065,,0.3127806235534094,0.0,0.3675595693295238,0.5695995704671826,0.08824863783705834,0.0,0.6988847157056174,,0.5480532281912274,0.0,,0.054988083299261914,0.0,0.9301658652456329,0.5121580547112462,0.03871683704237184,,0.40079161150858456,,,0.6174758199134677,,,,0.09312037254055047,0.045449484972538035,1.2977949511600003e-16,,,0.5735492295757547,,0.9999999810167386,0.403351837356364,0.2634617815117104,,0.5256198347107438,0.5186246418338109,,0.0,0.0,8.86719998649718e-15,,,35.84726428626573
000766.XSHE,,,,0.0587502594976126,,0.4692832764505119,0.4813327116881255,0.4767441860465117,0.058192855115053274,0.3832004736139222,,0.0608625884202253,0.940469411473261,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5920997505563119,0.3832400973529124,0.5746883699088486,,0.601140515268408,0.44237167106728975,0.6226660695114361,0.6670188123590046,,0.7064921306418389,,0.5405175469691594,0.201564528161938,,,0.4074022217525611,,,,0.781340878207611,,,,0.2772112638653688,0.2401799509960642,0.457420599498569,,,,,,,0.9183673469387754,8.283115180157322e-18,,0.6309030340528339,,0.5680903687843771,,,,0.5440780206349322,,0.27708222202974114,0.6603633580528866,0.6097832684736434,0.9326319185778932,,0.0,0.7043959394851832,0.389861281129032,,,,,,0.7921022167011464,0.5819101842411556,,0.0,0.38546933164492536,,,,,,0.6792903746408671,0.6660587723488021,,,,,,0.0,0.6244393142653891,0.0,0.9105406456631662,0.7623188405797102,0.0,,0.1372822310621936,,,,0.6861284477551843,0.9008678160987564,0.8962265656556582,0.00014039041631706822,,0.5720989787370996,,,,,,0.13306451612903225,,,0.00670925834116149,0.5945210478981863,0.8227325026021215,,0.8097178159396087,0.010252863263420234,0.057831812945608525,0.0,,,,,5.4943916340053374e-17,,0.8131454022898995,0.5032449898827448,,0.0,0.5660777385159012,,,0.7515527950310559,,,,,0.08512614093814658,,1.0,0.196762903544364,0.0,0.3969453506181569,0.52476492970468,0.05816113275454385,0.0,0.6954119003292748,,0.5587317233448332,0.0,,0.0009807444021150498,0.0,0.988200290330832,0.46656534954407297,0.006212277232715465,,0.4007916115085846,,,0.5960001730889883,,,,0.06400013947649505,0.0007979237870879149,0.0,,,0.5735492295757547,,0.9999999810167386,0.40335183735743146,0.17845050654214306,,0.7090909090909092,0.4756446991404013,,0.0,0.0,3.850231573084301e-15,,,36.2097000298862
002147.XSHE,,,,0.06425457457219952,,0.5409556313993175,0.5217381558655811,0.5305232558139535,0.060273060300966866,0.5521494982969714,,0.04939661383285302,0.9349822853158499,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5911213937601557,0.3829252253485057,0.5746929135051592,,0.6035608865039567,0.3065155805769571,0.8290725717567833,0.6670188123590046,,0.7064921306418385,0.0884732052578364,0.5313009571074083,0.2015645281619384,,,0.4078010082215616,,,,0.781340878207611,,,,0.07894646181377156,0.2401799509960631,0.11361520773832008,,,,,,,,0.0,,0.9535332827677832,,0.6109121783749859,,,,0.9016637722162159,,0.2770822220297472,0.6603633580528803,0.8456969599941058,0.9749033965679724,,0.0,0.7043959394851885,0.0308677831834116,0.5027183762232694,0.5228070175438596,,,,0.7919433889588671,0.9114986207806016,,0.0003935304251815877,0.035914605053368936,,,,,,0.6792903746408671,0.6625481544772931,,,,,,0.0,0.9527197299576068,0.0,0.9105406456631662,0.7623188405797102,0.0,,0.2062304663134848,,,,0.6861284477551843,0.9182302209565164,0.9993388931267244,0.007598203971065652,,0.5808258883321679,,,,,,0.13306451612903225,,,0.004843910281160495,0.7464061223567086,0.8254884307005209,,0.8097178159396087,,0.06324916715962514,0.0,,,,,0.0,,0.8131454022898995,0.523570587570648,,0.0,0.7279151943462898,,,,,,,,0.08246880364260778,0.505729530314065,0.0,0.21091095068848034,0.0,0.401347725678362,0.5119014710483533,0.06362302726091579,,0.6976325045644756,,0.5603745687530806,0.0,,0.009919801004877429,0.0,0.998363961849038,0.5030395136778115,0.06186985776998029,,0.40079161150858456,,,0.5927401320173916,,,,0.06943999517582879,0.01031329239643292,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373581431,0.19388291326588272,,0.3958677685950413,0.4942693409742121,,0.0,0.0,1.0500631562957182e-15,,,36.28873400372207
600335.XSHG,,,,0.044182804946765936,,0.4914675767918089,0.4649315891403365,0.4607558139534884,0.04406605388320645,0.4923079738992762,,0.011648136625622215,0.9549913746657194,0.5059523809523819,0.3866628777114716,,1.777495552635035e-12,0.6496942273345857,,0.6438571739903423,,0.5904764604847654,0.3737823875918009,0.5747599190343571,,0.6096728860138653,0.4325666615037295,0.4488803801265921,0.6670188123590046,,0.7064921306418382,,0.5277561148528886,0.2015645281619384,,0.9460641399416908,0.4074882345203848,,,,0.781340878207611,,,,0.04961952788923833,0.24017995099606254,0.472762155792405,,,,,,,,2.9862979359696948e-18,,0.3596481971763419,,0.4547602347816456,,,,0.5892076471614722,0.10267761894602093,0.2770822220297425,0.660363358052885,0.6911559017942777,0.9524968925784244,,0.0,0.7043959394851899,0.3597173682624616,,0.03157894736842106,0.08695652173913045,,,0.7902359907293642,0.6527971732442462,,0.02978857845163752,0.3507472892553187,,,,,,0.6792903746408671,0.6661331628193825,,,,,,0.0,0.3486306289453308,0.0,0.8440295604823028,0.6927536231884057,0.0,1.0,0.167503863923328,,,,0.6861284477551843,0.931413445726626,0.8014971332775551,0.031393146650223545,,0.7862506418539449,,,,,,0.13306451612903225,,,0.008378147416032941,,0.8326967054617074,,0.8097178159396087,0.005692889460116043,0.04349450481023693,0.1010859676070038,,,,0.01818181818181818,0.0,,0.8131454022898995,0.5093617824948939,,0.0,0.7279151943462898,,0.20321637426900585,0.9456521739130436,,,,,0.0858692643465348,,0.0,0.2752587316510245,0.0,0.3963988692571263,0.5134806707569798,0.04370594643164561,0.0,0.7043754145361949,,0.5308033514046329,0.0,,0.04756269119608707,0.0,0.9911980532355432,0.4893617021276596,0.005159887356705506,,0.4007916115085846,,,0.5955601149993772,,,,0.049655399722107724,0.04090805394805628,0.0,,,0.5735492295757547,,0.9999999810167386,0.4033518373560081,0.13760784391983125,,0.6652892561983469,0.5000000000000001,,0.0,0.0,2.100126312591437e-15,,,36.44202409029101
