symbol,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101,alpha_102,alpha_103,alpha_104,alpha_105,alpha_106,alpha_107,alpha_108,alpha_109,alpha_110,alpha_111,alpha_112,alpha_113,alpha_114,alpha_115,alpha_116,alpha_117,alpha_118,alpha_119,alpha_120,alpha_121,alpha_122,alpha_123,alpha_124,alpha_125,alpha_126,alpha_127,alpha_128,alpha_129,alpha_130,alpha_131,alpha_132,alpha_133,alpha_134,alpha_135,alpha_136,alpha_137,alpha_138,alpha_139,alpha_140,alpha_141,alpha_142,alpha_143,alpha_144,alpha_145,alpha_146,alpha_147,alpha_148,alpha_149,alpha_150,alpha_151,alpha_152,alpha_153,alpha_154,alpha_155,alpha_156,alpha_157,alpha_158,alpha_159,alpha_160,alpha_161,alpha_162,alpha_163,alpha_164,alpha_165,alpha_166,alpha_167,alpha_168,alpha_169,alpha_170,alpha_171,alpha_172,alpha_173,alpha_174,alpha_175,alpha_176,alpha_177,alpha_178,alpha_179,alpha_180,alpha_181,alpha_182,alpha_183,alpha_184,alpha_185,alpha_186,alpha_187,alpha_188,alpha_189,alpha_190,alpha_191,Col_sum
Row_sum,0.006276414745258869,0.005075354355851572,0.003927240124870942,0.0009238440210115633,0.0,0.009988947150891613,0.005516709950959778,0.009642668152809071,0.0009313027117886973,0.0071294584800002175,0.005432320157402733,0.002173743601614282,0.013812274425150423,0.00625160057538591,0.008172104005014991,0.0,3.606789199772552e-05,0.008325263721511295,0.008167569999833823,0.007861009848623571,0.0139644849894416,0.006859788621975208,0.009245825176851151,0.008181475643590437,0.008038897571660033,0.010079200042983778,0.003009376525636129,0.005680331374397964,0.00671594660570179,0.0,0.0073255247225750345,0.007857475998247085,0.011484232204003788,0.006113302453334545,0.003594523451823772,0.005634473101375333,0.008450686562057455,0.001373354587557699,0.006097589924806449,0.0034139106690512077,0.00039800722252281547,0.0,0.00805472333725238,0.008111481046404825,0.004861873738755185,0.006066848975046627,0.008166448516463597,0.006983767495140828,0.009395205490835036,0.004702222257716973,0.004702222257716973,0.0007787233562145614,0.006314233797573208,0.007202734362984441,0.00017555317566043038,0.010818801002360302,0.005584949308803502,0.006965583109128354,0.0013922138085705814,0.00749647041504306,0.005350101073242002,0.0,0.007176305436489225,0.011272685347700331,0.007717886316808484,0.006221212714415365,0.008608674768451192,0.013681859358719954,0.0022512075040668185,0.0009977639403904897,0.008352205269440012,0.00686028125278606,0.007917476086402031,0.00875288574024943,0.009407653045530696,0.0016240703284866745,0.006068300480335557,0.008664573140463252,0.007902644812765069,0.0,0.0021921098405814675,0.0061424401238641966,0.004838666396441101,0.008214777716930412,0.002176695310420681,0.008501882697011595,0.005579561030854741,0.00867366312296076,0.009943205974003184,0.006938144121078889,0.007742285149962899,0.005043672939938885,0.0016165050174026415,0.007920526256806431,0.0014353224620759293,0.005490166874996965,0.0014475266803954375,0.01265316739823437,0.008480191068945014,0.001979970271385084,0.011171587991567705,0.003959719258672056,0.003588300996706761,0.0,0.0,0.010392576332241927,0.012062454204361113,0.0059604395511111226,0.004590577029134403,0.005361737842702821,0.008786061858493616,0.005492326529462099,0.0,0.011799478011602074,0.0,0.003392634173541187,0.002148019284021629,0.0025129725641719553,0.007362935420047735,0.0010381504719916515,0.007952241423441359,0.01160789940707485,0.008613882319814045,0.004472469438375685,0.003509233500944264,0.0009051952458630683,0.003418408218793448,0.0,0.0007227999056221951,0.0003517377420700183,0.0009033765273438527,0.0014761572732738036,0.010342229104659076,0.008866395462939092,0.0071044476093400765,0.0,0.0007468813157587062,0.0061465527775821606,0.0,0.001884297728062257,0.007983135174253985,0.012640391516368723,0.0,0.0003341308333455475,0.0,0.00217614479369151,0.004797867024500011,0.010142625939712784,0.004493841824635978,0.0018456286506096128,0.005664169903938571,0.007533201847985791,0.0009239909469180189,0.007526122436424558,0.009680937907902924,0.0076954466294594,0.008107245717968233,0.003188068248569227,0.0,0.001305354388224379,0.0007546619495855447,0.014198295843419884,0.0051651669597741045,0.0009971743605691826,0.0,0.0073621713871551845,0.0005557074056834131,0.012161336269393091,0.009887481838951826,0.0031239129636309753,0.0,0.00583437960893234,0.0009765015451116203,0.0011160956214712927,0.0007783530888578299,0.0,0.010426815458796522,0.007356333375106884,0.0038860212953261038,0.01293352860136866,0.00790416614068253,0.0009071849528353057,0.0,0.0065631382164519575,0.005093831994730693,0.005342492497672827,0.0005673814912249772,0.0036674509179428906,0.0009833120177527956,0.0,0.0,1.0
000156.XSHE,,,,0.047865884049982856,,0.3806104129263914,0.4897606450413293,0.3884057971014492,0.05194024168716328,0.4517404054570955,,0.0257118659397946,0.9514126875464156,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4938474554946734,0.1418307950089778,0.5770781416040004,,0.7048601279106436,0.21301279601712295,0.2015320558613824,0.4529262808714717,,0.528913364281734,0.8488359429323012,0.8162228549098418,0.3826259680742261,,0.5758017492711371,0.5374646854193317,,,,0.01668347947544016,,,,0.15032098687730114,0.3654555807736024,0.8957250489841603,,,,,,,0.7341513292433538,5.75230589092493e-18,,0.06532777914141492,,0.4857280278224837,,,,0.10526786232954023,,0.4994566747340771,0.4464528370290032,0.3382420023286578,0.9594482558321064,,0.0,0.6335620941790615,0.7743059657072909,,,,,,0.5238159374738258,0.19390057843307584,,0.00015824183389954958,0.7196812345160167,,,,,,0.6681813950094481,0.6938512667891252,,,,,,0.0,0.043761207855563165,0.0,0.8944006012777149,0.6540697674418604,0.0,0.0,0.12367881916522885,,,,0.7232360097323599,0.9044305761813084,0.8256690625009424,0.004609319413952036,,0.6444166397978855,,,,0.0,0.5132826178757139,0.12890625,,,0.01010962009161992,0.6322327283562198,0.8306569124111733,0.0,0.2782608695652185,,0.047197549298810065,0.0342638926419269,,,,,0.0,,0.6152670748156264,0.5154312269752279,,0.0,0.2162209711470795,,,,,,,,0.07806074198004455,,,0.5127384799831344,0.0,0.39076101106067385,0.5220402508469775,0.04746219101249111,0.0,0.6763124576633145,,0.4427927317106243,0.0,,0.006110334347586525,0.0,0.8995948037370934,0.4726443768996961,0.015235794993858203,,0.4438536787694038,,,0.6791681165963787,,,,0.053441298314066805,0.004315428997215573,0.0,,,0.4881289279715079,,0.9999999771026208,0.4935479805985859,0.13003194702939014,,0.7674825174825173,0.4841954022988506,,0.0,0.0,1.3314354823736705e-15,,,31.57089691113298
002002.XSHE,,,,0.024129378030831726,,0.4757630161579893,0.5279057286296251,0.4768115942028985,0.02514218569634853,0.40870840239704187,,0.0059181693348791704,0.9751448818998302,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4980801017813415,0.3276528034903832,0.5769509496443339,,0.6997156570481471,0.2160598730400223,0.4676780025397969,0.4529262808714717,,0.5289133642817337,0.8066844270191931,0.7899849271478812,0.3826259680742273,,,0.538709891163333,,,,0.01668347947544016,,,,0.040901241463951916,0.3654555807736053,0.4932985408660188,,,,,,,0.7096114519427402,6.1650273898253745e-18,,0.4960128545975594,,0.2985182307564237,,,,0.30530525912714185,,0.4994566747340792,0.4464528370290027,0.5194179934737968,0.9810769583703559,,0.0,0.6335620941790571,0.4200439132171658,,0.4140350877192983,,,,0.5238159374738258,0.425755888937208,,0.009376370915944359,0.3762638316832195,,,,,,0.6681813950094481,0.6957331339755364,,,,,,0.0,0.4843532688331988,0.0,0.8944006012777149,0.6947674418604651,0.0,0.0,0.07710387947273517,,,,0.7232360097323599,0.9337624987113616,0.5766712774081653,0.03357862510480538,,0.5370096474622309,,,,,0.5132826178757139,0.12890625,,,0.02356645820869289,,0.809570459640712,,0.2782608695652185,0.023287777586560574,0.02382968242483952,0.4684152221809964,,,,0.00824558519428606,1.0373207261263665e-16,,0.6152670748156264,0.4912466351179206,,0.0,,,,,,,,,0.06520485934740985,0.507333088362186,,0.5114654342175338,0.0,0.3897728753017517,0.5451773211162303,0.023869033105995342,0.0,0.6958975662830189,,0.5089836599091463,0.0,,0.010858894269971123,0.0,0.958190010213672,0.5091185410334347,0.07107722437472751,,0.4438536787694039,,,0.6810942292156859,,,,0.028926124102689424,0.009262188686299012,0.0,,,0.4881289279715079,,0.9999999771026208,0.493547980598145,0.07135609631652491,,0.7684815184815181,0.5330459770114941,,0.0,0.0,8.876236549157803e-16,,,31.93884279898332
600751.XSHG,,,,0.02483302939503575,,0.4021543985637343,0.4978511300055783,0.43768115942028973,0.02337017948792186,0.6440938822624088,,0.07134693340569162,0.974441358351804,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4928912895522595,0.4403969228083522,0.5770795744838692,,0.6678076795366776,0.2270714418043342,0.623153042650353,0.4529262808714717,,0.5289133642817387,0.37208776294955903,0.8190141238206886,0.3826259680742216,,,0.5383766670909946,,,,0.01668347947544016,,,,0.1980677848758536,0.36545558077360096,0.40947932433821305,,,,,0.0,,,6.1392322961440956e-18,0.0,0.7477020574392497,,0.3040679282979076,,,,0.7149019173979124,,0.4994566747340714,0.44645283702900895,0.6780474420754196,0.9767586010513609,,0.0,0.6335620941790551,0.38929387321926495,,,,,,0.7244838357041848,0.6688689205013197,,0.0013561858413459551,0.3638705316898643,,,,,,0.6681813950094481,0.6906766634385795,,,,,,0.0,0.7418806402065645,0.0,0.8944006012777149,0.7819767441860465,0.0,,0.10881150120585424,,,,0.7232360097323599,0.9038215513519336,0.9758760125497812,0.007571470218989445,,0.5353865888191037,,,,0.0,0.5132826178757139,0.12890625,,,0.003352911223739229,,0.8323932533018721,,0.2782608695652185,0.000996349702344842,0.024522405751142992,0.5360415913675244,,,,,0.0,,0.6152670748156264,0.536738203233154,,0.0,0.22783251231527102,,0.5409356725146198,0.11620795107033638,,,,,0.08442455062481267,0.507333088362186,0.0,0.1974338309815344,0.0,0.3953151372148479,0.5123366083481758,0.0245684350202195,0.0,0.684566567301303,,0.4960893232470965,0.0,,0.004522620108512643,0.0,0.983206513948902,0.486322188449848,0.04195807964067999,,0.4438536787694039,,,0.6771218115365172,,,,0.02980989141889012,0.0035693905325764994,0.0,,,0.4881289279715079,,0.9999999771026208,0.4935479805961611,0.07309549900564141,,0.27547452547452544,0.492816091954023,,0.0,0.0,1.3314354823736705e-15,,,32.18883666898188
000766.XSHE,,,,0.0581861040583092,,0.4398563734290844,0.5096202606534932,0.4739130434782609,0.0577293273065848,0.3877877237851662,,0.06326007054934757,0.941094342175366,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4930584890463428,0.3722272821314727,0.5770789956167005,,0.6700400662116589,0.2039336496131132,0.5481298560377637,0.4529262808714717,,0.5289133642817364,,0.8111985708703174,0.3826259680742237,,,0.5382539003275016,,,,0.01668347947544016,,,,0.3352627577835557,0.3654555807736053,0.4996563609860064,,,,,,,0.8077709611451943,8.299571391951105e-18,,0.6262804703802556,,0.5671235917642485,,,,0.5828802121275602,,0.4994566747340714,0.4464528370290088,0.5743002844262585,0.9335993764179676,,0.0,0.6335620941790535,0.4596930011445836,,,,,,0.7355846790274435,0.583010891422578,,0.0,0.4227577498437865,,,,,,0.6681813950094481,0.6909870329925638,,,,,,0.0,0.6176573667651283,0.0,0.8944006012777149,0.8081395348837209,0.0,,0.10912020224374068,,,,0.7232360097323599,0.8933455945959254,0.90216418926526,0.00018348149136116618,,0.6126658561065017,,,,0.0,,0.12890625,,,0.007246642767097202,0.5842405460351928,0.8318503781085366,,0.2782608695652185,,0.057357491417927675,0.0,,,,,7.895163304406234e-17,,0.6152670748156264,0.5314352066793332,,0.0,0.6824419422941589,,,,,,,,0.08382151940536671,,,0.2169105822989051,0.0,0.3946208809900249,0.514432489463792,0.057720085754445837,0.0,0.6752238486618587,,0.5296145985684259,0.0,,0.0008848289350771675,0.0,0.9763138850006454,0.4680851063829787,0.00738115836434183,,0.4438536787694038,,,0.6773005293904437,,,,0.06371675100893699,0.0007386152553853729,0.0,,,0.4881289279715079,,0.9999999771026208,0.4935479805985859,0.15554318646976625,,0.7455044955044953,0.4755747126436781,,0.0,0.0,2.662870964747341e-15,,,32.33352530018634
600759.XSHG,,,,0.01287095620356633,,0.4219030520646319,0.5448579252522862,0.44492753623188414,0.011876131941298421,0.4899910748438097,,0.013756300517197426,0.9864012586682482,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4911812229286751,0.521426245713099,0.5771534336342797,,0.6977388069113846,0.20182253806781725,0.7447957262678156,0.4529262808714717,,0.5289133642817317,,0.8245966616423824,0.38262596807422783,,,0.5382188241093607,,,,0.01668347947544016,,,,,0.3654555807736053,0.17884869870621342,,,,,,,,6.248861444289527e-18,,0.944528926209522,,0.20972307009267985,,,,0.7544690995289606,,0.4994566747340884,0.4464528370289914,0.6140937448483049,0.9885876153103856,,0.0,0.6335620941790601,0.19547174210818014,,0.5087719298245614,,,,0.7279690056086495,0.6793558456497188,,0.019376240107556036,0.18732755540178936,,,,,,0.6681813950094481,0.6917741327829355,,,,,,0.0,0.9432254481673484,0.0,0.8684704998121006,0.7209302325581395,0.0,,0.1473486150071881,,,,0.7232360097323599,0.9041513359833864,0.8227696135115199,0.032568507487839175,,0.5008501110774949,,,,,,0.12890625,,,0.011139041660340744,,0.8496959460849914,0.0,0.2782608695652185,,0.012746109203983929,0.6680045984615341,,,,0.010105307945963196,0.0,,0.6152670748156264,0.5300574248010467,,0.0,0.4329110954726718,,,,,,,,0.08223313462578971,0.507333088362186,0.0,0.2987137691344017,0.0,0.3937833557584881,0.5104455312523495,0.0126786024784084,1.0,0.7196985861151373,,0.4892123436940033,0.0,,0.011345297736629215,0.0,0.9839484666659848,0.4711246200607903,0.07873222377519005,,0.4438536787694039,,,0.6777181102351844,,,,0.01667933022744771,0.010344634790082944,0.0,,,0.4881289279715079,,0.9999999771026208,0.493547980599688,0.043525653290659966,,0.37062937062937057,0.5545977011494252,,0.0,0.0,2.9957298353407586e-15,,,32.695983459342735
600086.XSHG,,,,0.04148611168119905,,0.5206463195691203,0.5507107963285383,0.5130434782608696,0.04533700146670255,0.4229539641943733,,0.023228660466875526,0.9577913010485192,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4937309916051089,0.21321573459987575,0.5770755024376429,,0.672934823132312,0.18056195771732825,0.191253086882779,0.4529262808714717,,0.5289133642817337,,0.7911014347122199,0.3826259680742261,,,0.5390431152356714,,,,0.01668347947544016,,,,,0.3654555807736053,0.598447278358416,,,,,,,0.7443762781186094,4.230395363729546e-18,1.0,0.04869180001611266,,0.4354107701130285,,,,0.4058984414022461,,0.4994566747340771,0.4464528370290029,0.591073838190356,0.96857408141478,,0.0,0.6335620941790577,0.4370865525204413,,,,,,0.73315055556131,0.5146727611228563,,0.0009597406050014408,0.3604425771823237,,,,,,0.6681813950094481,0.6925419759681352,,,,,,0.0,0.02674140060032076,0.0,0.8944006012777149,0.7470930232558141,0.0,,0.1639955756970305,,,,0.7232360097323599,0.9053595208331766,0.7917957342765044,0.010170576389152431,,0.6786656523842608,,,,,0.5132826178757139,0.12890625,,,0.012242845041252648,0.717040546314226,0.8299416445210079,,0.2782608695652185,,0.04091685780699189,0.15645028644194486,,,,,0.0,,0.6152670748156264,0.5247624402504155,,0.0,0.20277470594148989,,,,,,,,0.07958499552339739,0.507333088362186,0.0,0.127508468137934,0.0,0.3933856333569339,0.5205477451697992,0.04112094699019188,1.0,0.6807069715310134,,0.5347723332332459,0.0,,0.008059179390286513,0.0,0.9695202361429692,0.4954407294832826,0.016125150133245943,,0.4438536787694037,,,0.6785403052627895,,,,0.04701128706866528,0.007245611412910198,0.0,,,0.4881289279715079,,0.9999999771026208,0.4935479805977042,0.11426136264806655,,0.2547452547452547,0.5,,0.0,0.0,1.3314354823736705e-15,,,32.922966428181354
600335.XSHG,,,,0.04378470613759905,,0.4631956912028725,0.4912143545360807,0.4579710144927536,0.04374653996188813,0.4995537421904882,,0.012753151286415548,0.9554931241249672,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4912288448631527,0.36343446447195177,0.5771414747328051,,0.6871788160589636,0.23060437694478925,0.3782897433105788,0.4529262808714717,,0.5289133642817367,,0.7994752414447606,0.3826259680742234,,0.9416909620991256,0.5384468195272765,,,,0.01668347947544016,,,,0.0474714416087107,0.3654555807736017,0.5174302594659029,,,,,,,,2.9922308670282153e-18,0.0,0.3516284428719233,,0.4535397820818764,,,,0.63160255687467,0.11962103208283845,0.4994566747340725,0.4464528370290076,0.6599531378272311,0.9531537988938884,,0.0,0.6335620941790605,0.4273399685088681,,0.03684210526315791,,,,0.73315055556131,0.6640652699418153,,0.027764777328647683,0.3839594702225909,,,,,,0.6681813950094481,0.6908283237157152,,,,,,0.0,0.3367838229882258,0.0,0.8301390454716272,0.7049418604651163,0.0,1.0,0.1331421808278182,,,,0.7232360097323599,0.9249971011000347,0.8108204377826638,0.039629994360319665,,0.8420027661508066,,,,,,0.12890625,,,0.008948894751378585,,0.8400754709253319,,0.2782608695652185,0.006107577200902902,0.043179754006249904,0.10188569187740744,,,,0.1936544468190038,0.0,,0.6152670748156264,0.536673608970297,,0.0,0.7246657283603097,,,,,,,,0.08455497928180987,,0.0,0.26561099054835424,0.0,0.3941210598259347,0.5018337358100342,0.04340565990999084,0.0,0.6910733693945269,,0.5012470579119166,0.0,,0.04296155329168239,0.0,0.9828601290801836,0.4878419452887538,0.0061307543147874,,0.4438536787694036,,,0.6766893546329611,,,,0.04945836562888696,0.037881930839110414,0.0,,,0.4881289279715079,,0.9999999771026208,0.4935479805972633,0.11994341143251405,,0.7462537462537462,0.4971264367816093,,0.0,0.0,1.3314354823736705e-15,,,32.975535830320986
300266.XSHE,,,,0.0881616521734034,,0.4165170556552962,0.5382338274818709,0.43768115942028973,0.1071180565191656,0.30916465965268103,,0.02875625940452404,0.9111242390294532,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4976746725106133,0.13316683642850294,0.5770122704315285,,0.7025779304491621,0.2270008799844533,0.17510277722517967,0.4529262808714717,,0.5289133642817313,0.8837199561017702,0.8273879305532292,0.38262596807422783,,,0.5379382143642336,,,,0.01668347947544016,,,,,0.3654555807736017,0.7702839059608593,,,,,,,0.8670756646216768,4.766933312300122e-17,,0.022553431628037125,,0.8035407070314666,,,,0.019833935056615855,,0.4994566747340853,0.4464528370289947,0.2737243988148443,0.8650870213946135,,0.0,0.6335620941790634,0.6425189182690342,,0.697415293960091,,,,0.5230169503818889,0.10854568450352968,,0.0006310222381416706,0.5870976175342725,1.1266161956325556e-16,,,,,0.6681813950094481,0.7157500195117796,0.0,,,,,0.0,0.0,0.0,0.8944006012777149,0.6744186046511628,0.0,1.0,0.09474068779931376,,,,0.7232360097323599,0.8753731966237768,0.7338529914720877,0.013556399464030035,0.0,0.6371090340918824,,,,,0.5132826178757139,0.12890625,,,0.01540238758576412,0.6143407561168652,0.8217606979977575,0.0,0.2782608695652185,,0.08686750511845569,0.0,,,,,6.3391822152166875e-18,,0.6152670748156264,0.4774607124069634,,0.0,0.20742434904996485,,,0.8843756565585825,,,,,0.07312194164765108,0.507333088362186,,0.3038478107518539,0.0,0.36770525930804737,0.5561275593800274,0.08751460730039601,0.0,0.6782624307532799,,0.5235972414594693,0.0,,0.04966388849151114,0.0,0.8496148553690221,0.5121580547112462,0.04600166619383898,,0.4438536787694037,,,0.6959677571815268,,,,0.09268333188263912,0.0420843071777395,1.3199753590193199e-16,,,0.4881289279715079,,0.9999999771026208,0.4935479805977042,0.22964174102613144,,0.584165834165834,0.521551724137931,,0.0,0.0,1.1243232962266552e-14,,,33.08897795438913
600158.XSHG,,,,0.04899172623270928,,0.4524236983842011,0.5009613921803951,0.4695652173913044,0.05227687345887873,0.4658385093167701,,0.034725819581144075,0.950287049869574,0.4406332453825853,0.5433429048609687,,1.7047795763736058e-07,0.6030604887831802,,0.5374496341019493,,0.4943586816037634,0.4341434366666952,0.5768207446395519,,0.6930961063069099,,0.4807641982222702,0.4529262808714717,,0.5289133642817319,0.8808129550043144,0.8050577792664543,0.38262596807422783,,,0.5384818957454174,,,,0.01668347947544016,,,,,0.36545558077360096,0.4132892962356468,,,,,,,,4.952657986805322e-18,0.0,0.5172416775913579,,0.4946075438888577,,,,0.5037335032007141,,0.4994566747340694,0.4464528370290116,0.6518123437616717,0.9318391186151932,,0.0,0.6335620941790587,0.3404826187649309,,0.0456140350877193,,,,0.5289974874264863,0.618581416249588,,0.025085967668572552,0.305286766485171,,,,,,0.6681813950094481,0.6906877398157016,,,,,,0.0,0.5060972043164791,0.0,0.8459225854941751,0.7790697674418604,0.0,1.0,0.11033031379520428,,,,0.7232360097323599,0.8723258732347006,0.9349298341652712,0.03261902543680587,,0.6984714150595068,,,,,0.5132826178757139,0.12890625,,,0.0063613454532195895,,0.8257330891516786,,0.2782608695652185,0.004891420188582455,0.048305906620895615,0.055878213869902715,,,,0.025377021379686268,0.0,,0.6152670748156264,0.5303259528560565,,0.0,,,,0.953828258381644,,,,,0.0844282411770023,,,0.33213233547971205,0.0,0.3927698008505817,0.5039987397660651,0.04858123407524978,1.0,0.7222723740258562,,0.4943700783588234,0.0,,0.0380392163747087,0.0,0.979360702289864,0.5106382978723404,0.009237356072969388,,0.4438536787694035,,,0.6768454809350336,,,,0.05439350488097222,0.0371153764385261,0.0,,,0.4881289279715079,,0.9999999771026208,0.493547980599688,0.1328149913319764,,0.31768231768231764,0.5201149425287356,,0.0,0.0,3.994306447121012e-15,,,33.632449142443086
