symbol,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101,alpha_102,alpha_103,alpha_104,alpha_105,alpha_106,alpha_107,alpha_108,alpha_109,alpha_110,alpha_111,alpha_112,alpha_113,alpha_114,alpha_115,alpha_116,alpha_117,alpha_118,alpha_119,alpha_120,alpha_121,alpha_122,alpha_123,alpha_124,alpha_125,alpha_126,alpha_127,alpha_128,alpha_129,alpha_130,alpha_131,alpha_132,alpha_133,alpha_134,alpha_135,alpha_136,alpha_137,alpha_138,alpha_139,alpha_140,alpha_141,alpha_142,alpha_143,alpha_144,alpha_145,alpha_146,alpha_147,alpha_148,alpha_149,alpha_150,alpha_151,alpha_152,alpha_153,alpha_154,alpha_155,alpha_156,alpha_157,alpha_158,alpha_159,alpha_160,alpha_161,alpha_162,alpha_163,alpha_164,alpha_165,alpha_166,alpha_167,alpha_168,alpha_169,alpha_170,alpha_171,alpha_172,alpha_173,alpha_174,alpha_175,alpha_176,alpha_177,alpha_178,alpha_179,alpha_180,alpha_181,alpha_182,alpha_183,alpha_184,alpha_185,alpha_186,alpha_187,alpha_188,alpha_189,alpha_190,alpha_191,Col_sum
Row_sum,0.004430830989051435,0.009619403403290748,0.005258010242897514,0.0013167060407352047,0.0041504172046966355,0.005166098716004995,0.009015073080749909,0.005838192639064435,0.001302254848228983,0.005056285713734511,0.005889015971487806,0.0030506985793017772,0.014371303487172781,0.004479601098425065,0.007838693609825264,0.0,3.1407316622416226e-05,0.0066119948244900825,0.0070221856783704815,0.007042076378989445,0.007680938308911105,0.0106102011126697,0.01128464047385187,0.005791547795769059,0.00827176303496605,0.010881410690792044,0.007244137443483321,0.011453084584813929,0.004732477440629866,0.0,0.007262142850748283,0.0071811777781979075,0.010390348276242384,0.006881440304276535,0.0073801592672862095,0.008152191355166231,0.003265290277818488,0.00947730683755734,0.00745854694445819,0.0,0.011930273300876471,0.0,0.00748716312101708,0.010265254478809934,0.0031197136898191546,0.006969047403984038,0.005342814821135534,0.006475357314386203,0.0035340814807571686,0.01108979338607814,0.01108979338607814,0.0012577444681174366,0.00873529853232262,0.007619086659563523,0.00023321822661145024,0.00257104981927658,0.011175746633748313,0.009704145354464651,0.0011474429420337605,0.0033529143040465924,0.0028967690749563514,0.0,0.008053634232878241,0.00954673766625623,0.007002541436187076,0.007447403488584066,0.009263603315560802,0.014584960123124682,0.003685414507908506,0.001004334862042625,0.007035986164916629,0.00515765652869835,0.004728896490492752,0.00606104861173701,0.010120709175357895,0.0026855995645770426,0.003525706471861893,0.0069823760491103965,0.008298670452082062,0.0,0.0014517960292386028,0.005057040497563314,0.003645899736929904,0.00598820657298894,0.006658204984282682,0.004286861997579475,0.004204824615881853,0.006595634702908388,0.009368131674450823,0.0072898668656317675,0.007855320255826127,0.003451409889503486,0.0007020678023135883,0.004854008441989898,0.001873885075600856,0.009793640657908888,0.00109169337575086,0.012300890484026812,0.0069549872457465535,0.0013768858959219141,0.00950034262488785,0.0035283057956571875,0.0077897932193799905,0.0,0.0,0.009500994706678251,0.012563762790127105,0.00937601030204458,0.0017906998909712687,0.0,0.007881346004635515,0.010143914769197827,0.0,0.008946473072506315,0.0,0.00984477511325858,0.0007306713003416772,0.0,0.0074844691330254376,0.0004548732309262113,0.003040074401582907,0.004510797482628201,0.0070860641360549655,0.014915197933680891,0.0008034521008934188,0.0013269603183221751,0.0033760421325233782,0.002647828652750126,0.000846624231978037,0.0002321090709431229,0.001618971960923951,0.0013982393119317115,0.005953184995532903,0.005291415938739434,0.002024556906705496,0.0,0.001269277699028669,0.004203836241801672,0.0,0.0028235418969642413,0.007987345437727195,0.012595120971635568,0.0,0.00044033343421201536,0.0,0.0022818024870075856,0.01232536227906406,0.002335892823611039,0.005240728070917044,0.0008167343145755158,0.01055274520181223,0.013710736249088269,0.001302789687510968,0.005267516702908115,0.006282043575364686,0.00385839728875793,0.005168347416700702,0.003660242006492369,0.0,0.0007970092721182191,0.0012711853708811745,0.015411310951451469,0.00979952062603706,0.0008207012702505222,0.0,0.0076825158990684265,0.0012576377018189838,0.014105341771513725,0.014895461100224144,0.000990760324755275,0.0,0.0049599795887878655,0.001478873686364176,0.0009480259988469637,0.0013623873988654845,0.0,0.004396564867109816,0.006888896095870376,0.004520167883148379,0.015087871457159003,0.00802550245115074,0.0009737478118839154,0.0,0.008718323732211276,0.010378936165038287,0.005620225330591025,0.0014640105516135194,0.0011917333960381512,0.001350265040911342,0.0,0.0,1.0
000156.XSHE,,,,0.06033438147097184,,0.4322916666666666,0.4583561278270731,0.3862973760932945,0.06574382666681514,0.4745480807108154,,0.0042752473429188255,0.9381742015119464,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6564465835033694,0.191640240141098,0.33589856005289553,,0.7251289246164392,0.5143255676924052,0.26625145111364656,0.2958826434340736,,0.4121985191248369,,0.6996433952093314,0.4877093812677524,,0.7317784256559766,0.21437635427854868,,,,0.7608830071710204,,,,0.053717691306885904,0.4721860263139029,0.8225252022047431,,,,,,,0.8041237113402061,4.367925416490796e-17,1.0,0.12445657854054815,,0.38295706883789793,,,,0.12478644117811813,0.14879689356645734,0.4547345736963462,0.4655392348114384,0.3147269608466459,0.9534554771661162,,0.0,0.4029776297905641,0.7269873924885704,,,0.0,,,0.3606523537442589,0.2095425240216,,0.002647014441488439,0.681485943388204,,,,,,0.4459465802938552,0.6162858349040867,,,,,,0.0,0.1075206519942992,0.0,0.8397764322310202,0.5710144927536231,0.0,0.0,0.08819330278057473,,,,0.6083188908145577,0.9439646233035296,0.5388429884207085,0.015597428934732125,,0.5134458486678081,,,,,0.4899175752621071,0.12890625,,,0.020752671519281403,,0.2905888653827854,0.0,0.9602041299344736,,0.06009129837602002,0.02276384494228076,0.2512716174974568,,,0.0068150967687765004,0.0,,0.3191754239178398,0.12251019354050807,,0.0,0.6271576524741083,,,,,,,,0.08285712477296517,,,0.605011029119278,0.0,0.6745269844428404,0.925041031938176,0.059960449499041876,0.0,0.4079417203534204,,0.504179204279505,0.0,,0.0204751848381079,0.0,0.9514508159200332,0.4710365853658537,0.013775636185416391,,0.5864291270327276,,,0.971600860465858,,,,0.07190926481313903,0.01820504537122304,0.0,,,0.4440114061672905,,0.9999999943367792,0.4111521880695431,0.13636812237848508,,0.25072815533980586,0.4841954022988506,,1.5807402352838702e-16,0.0,6.848866639058549e-15,,,32.31306309895081
600614.XSHG,,,,0.05272643607638625,,0.5260416666666667,0.4916116263037336,0.4708454810495626,0.0569254551212247,0.463944810829573,,0.007192324201274031,0.9457571876766536,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6549589637744847,0.2547556643855005,0.33614802104310165,,0.7174568435309449,0.63902849363599,0.3393237255068777,0.2958826434340736,,0.4121985191248402,,0.6928015591093162,0.4877093812677493,,,0.21496307348070184,,,,0.7608830071710204,,,,0.2343381986712477,0.4721860263139061,0.5839445848736622,,,,,,,0.8226804123711342,3.977583556214585e-17,1.0,0.24571732843364225,,0.3447137922526523,,,,0.17078339254007424,0.11996978144751105,0.4547345736963483,0.465539234811437,0.4494793507418148,0.9480377730861568,,0.0,0.4029776297905558,0.4897075082908746,,0.2596491228070176,,,,0.3606523537442589,0.29742948129833363,,0.006327832989746719,0.44201276781555804,,,,,,0.4459465802938552,0.6055039564791307,,,,,,0.0,0.23359078544967266,0.0,0.8397764322310202,0.6289855072463769,0.0,0.0,0.09847519980735778,,,,0.6083188908145577,0.946138856589503,0.6113935664528369,0.015691799511848962,,0.5093760898136904,,,,0.0,,0.12890625,,,0.016929578088010797,0.7531069185703272,0.29877070565195096,,0.9602041299344736,,0.052577361234547926,0.10457712369476757,0.15973666495325395,,,0.007289727909243995,0.0,,0.3191754239178398,0.13041559893901514,,0.0,,,,0.9434250764525994,,,,,0.09534592691788812,0.4869252384539455,,0.20438357125634465,0.0,0.6799996603332129,0.9198585458430856,0.0523593974582706,0.0,0.4211489452755652,,0.5468070879304578,0.0,,0.01848192906546482,0.0,0.9682116313334402,0.4954268292682928,0.0053785415655550894,,0.5864291270327276,,,0.969072580392778,,,,0.06379629204172711,0.017010383319515834,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.1210708117443868,,0.2485436893203884,0.5,,1.5807402352838702e-16,0.0,7.338071398991301e-15,,,33.211925332254076
600086.XSHG,,,,0.051990183296265084,,0.5885416666666667,0.535597215735984,0.5408163265306122,0.05712449921966922,0.43778176565851096,,0.004341447476600389,0.9464910250474315,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6552809177951299,0.2601867149936649,0.3323798926465099,,0.6939435874223668,0.4910149764106563,0.2519315562105369,0.2958826434340736,,0.4121985191248393,,0.6903136187093106,0.4877093812677499,,,0.21548909759297705,,,,0.7608830071710204,,,,0.1842187460428678,0.4721860263139042,0.5361075960882286,,,,,,,0.8020618556701031,4.200078416572025e-17,1.0,0.10887301699068704,,0.3410128300024672,,,,0.34856785608673657,,0.45473457369634,0.4655392348114447,0.5587907726874892,0.9615555915721996,,0.0,0.4029776297905581,0.4030144653276705,,0.4526315789473685,0.3214285714285714,,,0.3606523537442589,0.4512844931418253,,0.012441793234961971,0.3508387084823276,,,,,,0.4459465802938552,0.5789079073883585,,,,,0.3074991542050232,0.0,0.09556690119964616,0.0,0.8397764322310202,0.6956521739130435,0.0,0.0,0.11838604720254305,,,,0.6083188908145577,0.9474223631444668,0.4827906004494791,0.028228326944699064,,0.5453703854359429,,,,0.0,0.4899175752621071,0.1205897177419355,,,0.020548242217748182,,0.3142156988079286,,0.9602041299344736,,0.051850206027308686,0.1486834564042973,0.1846953769639426,,,0.014807845703883991,0.0,,0.3191754239178398,0.13953514502625444,,0.0,0.5359608745684695,,,,,,,,0.08806416354258291,0.4869252384539455,1.0,0.1782855550767987,0.0,0.6841351140204612,0.8842207961954063,0.051623811776905566,1.0,0.3959043972587836,,0.5952858575727181,0.0,,0.0262612892127675,0.0,0.9830065623882732,0.5076219512195121,0.014579757696276719,,0.5146445407585815,,,0.9607543802653196,,,,0.06273660044124459,0.028944349752271264,0.0,,,0.4440114061672905,,0.9999999943367792,0.3202755220796059,0.11959042684431274,,0.2764563106796116,0.5014367816091955,,1.5807402352838702e-16,0.0,4.892047599327534e-16,,,33.8422049933702
000766.XSHE,,,,0.07383234910652654,,0.4583333333333334,0.4668579180287766,0.4460641399416909,0.07330042356582606,0.4161545215100965,,0.025376006081870347,0.9247205163810152,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.648550474888589,0.4157097643646113,0.3370371721164573,,0.7190861808869522,0.4445971800785673,0.5831184221840839,0.2958826434340736,,0.4121985191248399,0.7469464343188844,0.7419383820094252,0.4877093812677493,,,0.21466971387962525,,,,0.7608830071710204,,,,,0.4721860263139042,0.4409252914311035,,,,,,,0.8432989690721651,5.003206794090328e-17,0.0,0.6499225414777849,,0.4508080434246236,,,,0.4803083840300065,0.6622920556781532,0.4547345736963393,0.4655392348114453,0.5420513624902413,0.9305280040870536,,0.0,0.4029776297905549,0.4246967060782891,,,,,,0.468410051603445,0.5027859891379169,,0.0007132130398865541,0.40807870681256747,,,,,,0.4459465802938552,0.5865383532165549,,,,,,0.0,0.6536388146894351,0.0,0.8281322775966465,0.5565217391304348,0.0,0.0,0.07729052667900461,,,,0.6083188908145577,0.924127707208442,0.7090479674851857,0.008944446682820902,,0.4838499863267909,,,,0.0,,0.12890625,,,0.010051889500549872,,0.3532285342244456,,0.9602041299344736,0.013864896519030978,0.07342247717540598,0.0,0.14818582570362834,,,,3.126348950321202e-17,,0.3191754239178398,0.15170967427635584,,0.0,0.4542002301495973,,,,,,,,0.10788051492706978,,,0.24405419357219016,0.0,0.6886569277725884,0.903975260373452,0.07344618699073308,0.0,0.4061029698097854,,0.5167168171180206,0.0,,0.004987235802862381,0.0,0.9860725539182784,0.4634146341463415,0.006673767896989881,,0.5864291270327278,,,0.9643400213297784,,,,0.08793461081331748,0.005105224127373675,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.16350851221317544,,0.2691747572815534,0.4468390804597701,,1.5807402352838702e-16,0.0,0.0,,,33.84753435346579
300159.XSHE,,,,0.05419894163662862,,0.4861111111111112,0.4945782462694864,0.4635568513119533,0.059967271634394886,0.4745570393645805,,0.010171330216944243,0.9442895129350972,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6509322520320054,0.2172976564108753,0.336940334129625,,0.7235524586771641,0.5044383149297405,0.3288557421723113,0.2958826434340736,,0.4121985191248385,0.0887889427210694,0.6890696485093079,0.4877093812677507,,0.7740524781341108,0.21481133575600705,,,,0.7608830071710204,,,,0.08736503541369439,0.4721860263138993,0.6124670027789948,,,,,,,0.8185567010309279,4.586516858245473e-17,0.0,0.22826773437131864,,0.35211571675302256,,,,0.17218497713419798,,0.454734573696338,0.4655392348114463,0.3940396678015719,0.9499029521528604,,0.0,0.40297762979056656,0.5356968051111336,,,,,,0.4678458751748629,0.2686734895012009,,0.0018821076239745466,0.5011385960066594,,,,,,0.4459465802938552,0.5983808315973501,,,,,,0.0,0.21540842024869492,0.0,0.8397764322310202,0.5217391304347827,0.0,,0.09095771335641788,,,,0.6083188908145577,0.946807522101202,0.6682018385686895,0.009106265362264259,,0.5332114290562783,,,,,0.4899175752621071,0.12890625,,,0.016139295117148608,0.7010247916825998,0.3348101016145808,,0.9602041299344736,0.014719414781654332,0.054031671649026405,0.07512799449190713,0.13602042170311449,,,0.01035558851929078,0.0,,0.3191754239178398,0.1395192010325639,,0.0,0.6573647871116226,,,0.6299694189602446,,,,,0.097495350838623,0.4869252384539455,,0.23009273836689645,0.0,0.6837393398868015,0.9140637254618263,0.05383056882100039,0.0,0.4146076803467705,,0.5325977933801405,0.0,,0.0107948895272228,0.0,0.9637908080227164,0.4801829268292683,0.026757794080367964,,0.5864291270327276,,,0.9672082857940668,,,,0.06608763818679869,0.010619499799674298,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.12403158154453504,,0.7453883495145629,0.4813218390804597,,1.5807402352838702e-16,0.0,9.784095198655069e-16,,,34.066696833593284
300134.XSHE,,,,0.0913183526344045,,0.5104166666666669,0.44449262792714656,0.4693877551020408,0.0918952451910209,0.3152273821508294,,0.05012844961422407,0.9072918788250356,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6470919924885016,0.4768094746561158,0.3371231994972135,,0.7228051728581419,0.4524175113052412,0.36135737389818395,0.2958826434340736,,0.41219851912483796,0.7128526903847636,0.7357185310094114,0.4877093812677513,,0.5845481049562683,0.21487203084588494,,,,0.7608830071710204,,,,,0.4721860263139022,0.4719163143595486,,,,,,,0.909278350515464,4.570903183834425e-17,1.0,0.2823115445640753,,0.5387058968665185,,,,0.5278345291568372,,0.4547345736963449,0.4655392348114399,0.5874731814148754,0.8836960963464624,,0.0,0.4029776297905652,0.4291571609737137,,0.2842105263157895,,,,,0.5622629120997963,,0.012605522403020666,0.4225590511050209,,,,,,0.4459465802938552,0.5869739101235649,,,,,,0.0,0.2716520600386239,0.0,0.6404285048905451,0.3884057971014492,0.0,,0.0,,0.0,,0.6083188908145577,0.8724374448169814,0.8108101423764614,0.01286161225286117,,0.5827311902962002,,,,,0.4899175752621071,0.12890625,,,0.007583197441900721,,0.3667799134836445,,0.9602041299344736,0.015154237185186409,0.09069241334733777,0.0,0.19972872160054256,,,,0.0,,0.3191754239178398,0.15667633910616435,,0.0,0.6944764096662831,,,,,,,,0.11129119960938999,0.4869252384539455,0.0,0.0475595657213316,0.0,0.6860799426553781,0.8953194625962939,0.09091634692315108,1.0,0.4339040947191085,,0.5292544299565364,0.0,,0.037306522961062516,0.0,0.9889568783185172,0.4771341463414635,0.005666141789767303,,0.5864291270327276,,,0.9637522820202962,,,,0.10717745778956868,0.03266146728223796,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.19866765358993346,,0.30970873786407765,0.4798850574712644,,1.5807402352838702e-16,0.0,7.827276158924056e-15,,,34.38284925851298
000547.XSHE,0.0,,,0.05683718076539606,,0.4930555555555556,0.480881535348144,0.4518950437317784,0.05747027426951224,0.4761194029850746,,0.0705928328745593,0.9416599290231424,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6485951723401386,0.5555580412373432,0.3370365603309724,,0.7162678996392766,,0.6300108681531658,0.2958826434340736,,0.4121985191248341,,0.7039972909093409,0.4877093812677552,,,0.214861914997572,,,,0.7608830071710204,,,,0.3107372295432096,0.4721860263139042,0.394695524396006,,,,,,,,3.938549370186964e-17,,0.7276896496524982,,0.365377498149519,,,,0.4096004642445987,,0.4547345736963362,0.4655392348114483,0.5796398237085592,0.9518039951102828,,0.0,0.4029776297905591,0.3624684824741845,,0.10701754385964912,,,,0.3615309891658212,0.4828632951434679,,0.0019085868107549008,0.3466659996209742,,,,,,0.4459465802938552,0.5860549165672424,,,,,,0.0,0.7344647433357748,0.0,0.8220773171867722,0.5072463768115941,0.0,1.0,0.08129490591869812,,0.0,,0.6083188908145577,0.8819028528097456,0.9806696519143684,0.005252172695252753,,0.4070752662303233,,,,,0.4899175752621071,0.12890625,,,0.004470505659884089,0.6391340341335099,0.3525037560154212,,0.9602041299344736,0.0069776708590889224,0.056637311141633666,0.10399032105346964,0.0470090300541301,,,0.033599686533536705,1.0535367695602953e-16,,0.3191754239178398,0.15285590082919662,,0.0,,,,0.8873206304398965,,,,,0.11082607536444047,,0.0,0.18742431975265,0.0,0.6893414825583144,0.9041425782815232,0.056466417512558285,0.0,0.4206667898582957,,0.571046472751588,0.0,,0.0054731926353340475,0.0,0.9849586530897936,0.5076219512195121,0.010939234257812284,,0.5864291270327278,,,0.9643124012038105,,,,0.06923834204437884,0.00659069561434549,0.0,,,0.4440114061672905,,0.9999999943367792,0.4111521880695431,0.12933629410313366,,0.2550970873786408,0.5129310344827586,,1.5807402352838702e-16,0.0,2.935228559596521e-15,,,34.4837508994876
002366.XSHE,,,,0.1526727509778357,,0.5260416666666667,0.4807681188427068,0.4737609329446064,0.16736208912130426,0.5344600526777876,,0.01972336886073841,0.8461387645935291,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6511513017972219,0.2781227944146467,0.3364267093836706,,0.7185530792218676,0.4973560348560722,0.3360226794368813,0.2958826434340736,,0.4121985191248401,,0.7400724267094211,0.4877093812677493,,,0.21506423196383168,,,,0.7608830071710204,,,,0.24527887756738725,0.4721860263139029,0.5969424201701616,,,,,,,0.9402061855670104,1.8205544363282455e-16,1.0,0.24015658202848675,,0.8471194177152724,,,,0.3547961468405741,,0.45473457369634,0.4655392348114448,0.5411888357576543,0.8341060677479943,,0.0,0.40297762979055857,0.4839761094820072,,0.4491228070175438,,,,0.3619595918104857,0.4565232234764868,,0.0036292539681055283,0.4313754246636227,,,,,,0.4459465802938552,0.6156159000097794,,,,,,0.0,0.2277665016050949,0.0,0.8397764322310202,0.63768115942029,0.0,1.0,0.025422986005716183,,,,0.6083188908145577,0.9249789624665608,0.8652329560240054,0.011004419683620795,-0.0,0.5375755744748832,,,,0.0,,0.12890625,,,0.007899587050919353,0.7434982852241555,0.3365140595392414,0.0,0.9602041299344736,0.006774462379249589,0.1512886806172739,0.0,0.13155908509172054,,,,0.0,,0.3191754239178398,0.14379072045914007,,0.0,0.7065592635212891,,,0.9434250764525994,,,,,0.10619572537598096,,1.0,0.14798221668733452,0.0,0.6736211348925223,0.9109385830326944,0.15221515370356534,0.0,0.4176320096506678,,0.5593447007689736,0.0,,0.05643273527138614,4.9855650839187456e-17,0.9833477097394352,0.4878048780487805,0.0003694990396636563,,0.5864291270327276,,,0.9713152276191136,,,,0.17117226061708374,0.05650720736930345,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.3220330619294349,,0.23398058252427184,0.4712643678160919,,1.5807402352838702e-16,0.0,1.1414777731764245e-15,,,34.51012453788535
002345.XSHE,,,,0.056346345578648635,,0.5781250000000001,0.5293504125247402,0.5291545189504372,0.05673883874138357,0.6047621131877271,,0.0311525016176323,0.9421491539369944,0.2639999999999999,0.5086641686903206,,3.4711225055980554e-08,0.3904394794140272,,0.4128763512423987,,0.6494549732127892,0.5294828500811252,0.33692042915810466,,0.7039903965558033,0.4814453200114559,0.5126999154842359,0.2958826434340736,,0.41219851912483796,0.9485442245380351,0.6928015591093162,0.4877093812677513,,,0.21528678062671733,,,,0.7608830071710204,,,,0.2477101395443071,0.4721860263139016,0.40296071439843617,,,,,,,,4.5849920853537686e-17,0.0,0.533160384381468,,0.3629101899827288,,,,0.4177959169071165,,0.4547345736963355,0.4655392348114494,0.6035984485572705,0.9597771402664008,,0.0,0.40297762979055946,0.34498609419377874,,0.3614035087719297,,,,0.3606523537442589,0.4891653224611394,,0.002888066419165108,0.31668625988814475,,,,,,0.4459465802938552,0.5874668428111142,,,,,,0.0,0.5322949067889018,0.0,0.832789939450396,0.6608695652173914,0.0,0.0,0.06432839760711821,,,,0.6083188908145577,0.90899073993306,0.970421511341467,0.013311079805553272,,0.4899670415126458,,,,0.0,,0.12890625,,,0.004589548858778392,0.8122027968034083,0.3436388309591433,,0.9602041299344736,,0.056152541003474166,0.12410151847017692,0.1275686673448627,,,0.04114247330637148,8.683113009282518e-17,,0.3191754239178398,0.15149036206385458,,0.0,0.3210586881472958,,,,,,,,0.1105844521109427,,1.0,0.3983037893112759,0.0,0.6890850436923308,0.906052414713869,0.055976027058314934,1.0,0.4131100868258065,,0.5860916081578067,0.0,,0.006899435236099594,0.0,0.9853201396612309,0.4771341463414635,0.09875677366920853,,0.5864291270327278,,,0.9647745145451332,,,,0.06854507814605529,0.0073763136183536545,0.0,,,0.4440114061672905,,0.9999999943367792,0.411152188067889,0.12834937083641734,,0.7803398058252428,0.5502873563218391,,1.5807402352838702e-16,0.0,3.9136380794620274e-15,,,34.885336657992355
